CHROM	BIN	TOTAL
Chr_2	60000	2
Chr_2	80000	1
Chr_2	100000	4
Chr_2	120000	2
Chr_2	140000	3
Chr_2	160000	2
Chr_2	180000	2
Chr_2	200000	5
Chr_2	220000	3
Chr_2	260000	2
Chr_2	280000	1
Chr_2	320000	2
Chr_2	340000	1
Chr_2	360000	3
Chr_2	380000	1
Chr_2	400000	2
Chr_2	420000	2
Chr_2	440000	1
Chr_2	460000	2
Chr_2	480000	1
Chr_2	500000	1
Chr_2	520000	4
Chr_2	540000	3
Chr_2	560000	2
Chr_2	3260000	5
Chr_2	3280000	1
Chr_2	3400000	3
Chr_2	3420000	4
Chr_2	3440000	1
Chr_2	3460000	2
Chr_2	3480000	1
Chr_2	3500000	3
Chr_2	3520000	2
Chr_2	3540000	1
Chr_2	3560000	2
Chr_2	3620000	1
Chr_2	3660000	3
Chr_3	0	1
Chr_3	20000	1
Chr_3	40000	1
Chr_3	60000	3
Chr_3	100000	2
Chr_3	140000	2
Chr_3	160000	1
Chr_3	180000	5
Chr_3	200000	3
Chr_3	220000	1
Chr_3	240000	3
Chr_3	260000	2
Chr_3	280000	3
Chr_3	300000	1
Chr_3	320000	1
Chr_3	420000	5
Chr_3	440000	3
Chr_3	460000	4
Chr_3	500000	2
Chr_3	520000	4
Chr_3	540000	2
Chr_3	3100000	2
Chr_3	3120000	1
Chr_3	3140000	4
Chr_3	3160000	3
Chr_3	3180000	4
Chr_3	3200000	2
Chr_3	3240000	1
Chr_3	3260000	2
Chr_3	3280000	3
Chr_3	3300000	2
Chr_3	3320000	2
Chr_3	3340000	2
Chr_3	3380000	2
Chr_3	3400000	1
Chr_3	3420000	1
Chr_3	3440000	2
Chr_3	3460000	1
Chr_3	3480000	1
Chr_3	3500000	1
Chr_3	3540000	1
Chr_3	3580000	2
Chr_3	3600000	1
Chr_3	3620000	1
Chr_4	0	1
Chr_4	40000	1
Chr_4	80000	1
Chr_4	100000	1
Chr_4	120000	2
Chr_4	140000	2
Chr_4	160000	3
Chr_4	180000	4
Chr_4	200000	1
Chr_4	220000	4
Chr_4	240000	2
Chr_4	260000	2
Chr_4	280000	4
Chr_4	300000	4
Chr_4	320000	5
Chr_4	340000	4
Chr_4	360000	3
Chr_4	380000	4
Chr_4	400000	2
Chr_4	420000	3
Chr_4	440000	6
Chr_4	460000	1
Chr_4	480000	4
Chr_4	500000	5
Chr_4	520000	2
Chr_4	3040000	3
Chr_4	3060000	2
Chr_4	3080000	1
Chr_4	3100000	2
Chr_4	3120000	3
Chr_4	3140000	4
Chr_4	3160000	1
Chr_4	3180000	1
Chr_4	3220000	1
Chr_4	3240000	1
Chr_4	3260000	1
Chr_4	3280000	2
Chr_4	3360000	2
Chr_4	3380000	2
Chr_4	3400000	2
Chr_4	3420000	1
Chr_4	3500000	1
Chr_4	3540000	1
Chr_5	0	1
Chr_5	20000	1
Chr_5	40000	1
Chr_5	60000	2
Chr_5	140000	1
Chr_5	160000	3
Chr_5	180000	2
Chr_5	200000	1
Chr_5	220000	3
Chr_5	240000	2
Chr_5	280000	4
Chr_5	300000	1
Chr_5	320000	4
Chr_5	340000	3
Chr_5	360000	3
Chr_5	380000	5
Chr_5	400000	2
Chr_5	420000	3
Chr_5	440000	3
Chr_5	460000	4
Chr_5	480000	2
Chr_5	500000	3
Chr_5	520000	1
Chr_5	2960000	6
Chr_5	2980000	1
Chr_5	3000000	4
Chr_5	3020000	6
Chr_5	3040000	5
Chr_5	3060000	3
Chr_5	3080000	1
Chr_5	3120000	1
Chr_5	3140000	1
Chr_5	3160000	1
Chr_5	3180000	2
Chr_5	3200000	1
Chr_5	3220000	1
Chr_5	3240000	1
Chr_5	3260000	4
Chr_5	3300000	2
Chr_5	3320000	1
Chr_5	3360000	2
Chr_5	3420000	1
Chr_6	80000	3
Chr_6	100000	3
Chr_6	120000	6
Chr_6	140000	2
Chr_6	200000	5
Chr_6	220000	7
Chr_6	240000	2
Chr_6	280000	1
Chr_6	1820000	1
Chr_6	1860000	1
Chr_6	1900000	2
Chr_6	1920000	3
Chr_6	1980000	2
Chr_7	0	3
Chr_7	20000	2
Chr_7	40000	2
Chr_7	60000	1
Chr_7	80000	1
Chr_7	120000	1
Chr_7	160000	1
Chr_7	240000	1
Chr_7	260000	1
Chr_7	320000	1
Chr_7	360000	3
Chr_7	380000	1
Chr_7	400000	4
Chr_7	420000	1
Chr_7	440000	2
Chr_7	2520000	2
Chr_7	2540000	2
Chr_7	2580000	4
Chr_7	2600000	3
Chr_7	2620000	3
Chr_7	2640000	3
Chr_7	2660000	1
Chr_7	2700000	2
Chr_7	2720000	2
Chr_7	2800000	3
Chr_7	2820000	3
Chr_7	2880000	1
Chr_7	2900000	1
Chr_7	2920000	4
Chr_7	2940000	1
Chr_8	0	1
Chr_8	20000	1
Chr_8	40000	2
Chr_8	60000	3
Chr_8	100000	1
Chr_8	120000	1
Chr_8	140000	3
Chr_8	160000	1
Chr_8	180000	2
Chr_8	200000	3
Chr_8	220000	1
Chr_8	240000	3
Chr_8	260000	2
Chr_8	280000	3
Chr_8	300000	2
Chr_8	320000	3
Chr_8	340000	2
Chr_8	360000	4
Chr_8	2140000	2
Chr_8	2160000	1
Chr_8	2180000	5
Chr_8	2200000	3
Chr_8	2220000	3
Chr_8	2240000	2
Chr_8	2260000	2
Chr_8	2280000	2
Chr_8	2320000	2
Chr_8	2340000	1
Chr_8	2360000	2
Chr_8	2400000	3
Chr_8	2420000	1
Chr_8	2440000	3
Chr_8	2460000	2
Chr_8	2500000	1
Chr_9	0	1
Chr_9	40000	1
Chr_9	120000	1
Chr_9	160000	3
Chr_9	2120000	4
Chr_9	2160000	2
Chr_9	2180000	3
Chr_9	2200000	2
Chr_9	2220000	3
Chr_9	2300000	1
Chr_9	2360000	1
Chr_9	2420000	1
Chr_9	2440000	2
Chr_1	640000	3
Chr_1	660000	1
Chr_1	680000	3
Chr_1	700000	3
Chr_1	720000	3
Chr_1	740000	2
Chr_1	760000	3
Chr_1	780000	4
Chr_1	800000	5
Chr_1	820000	8
Chr_1	840000	2
Chr_1	860000	6
Chr_1	880000	5
Chr_1	900000	8
Chr_1	920000	6
Chr_1	940000	6
Chr_1	960000	6
Chr_1	980000	2
Chr_1	1000000	4
Chr_1	1040000	3
Chr_1	1060000	2
Chr_1	1080000	8
Chr_1	1100000	4
Chr_1	1120000	2
Chr_1	1140000	7
Chr_1	1160000	3
Chr_1	1220000	4
Chr_1	1240000	3
Chr_1	1260000	6
Chr_1	1280000	1
Chr_1	1300000	3
Chr_1	1320000	7
Chr_1	1340000	6
Chr_1	1360000	8
Chr_1	1380000	3
Chr_1	1400000	4
Chr_1	1420000	9
Chr_1	1440000	9
Chr_1	1460000	7
Chr_1	1480000	4
Chr_1	1500000	8
Chr_1	1520000	11
Chr_1	1540000	8
Chr_1	1560000	9
Chr_1	1580000	6
Chr_1	1600000	5
Chr_1	1620000	2
Chr_1	1640000	7
Chr_1	1660000	7
Chr_1	1680000	7
Chr_1	1700000	10
Chr_1	1720000	8
Chr_1	1740000	13
Chr_1	1760000	7
Chr_1	1780000	8
Chr_1	1800000	8
Chr_1	1820000	6
Chr_1	1840000	11
Chr_1	1860000	8
Chr_1	1880000	8
Chr_1	1900000	7
Chr_1	1920000	7
Chr_1	1940000	5
Chr_1	1960000	9
Chr_1	1980000	4
Chr_1	2000000	7
Chr_1	2020000	8
Chr_1	2040000	7
Chr_1	2060000	5
Chr_1	2080000	8
Chr_1	2100000	5
Chr_1	2120000	8
Chr_1	2140000	6
Chr_1	2160000	9
Chr_1	2180000	6
Chr_1	2200000	4
Chr_1	2220000	5
Chr_1	2240000	6
Chr_1	2260000	7
Chr_1	2280000	3
Chr_1	2300000	7
Chr_1	2320000	6
Chr_1	2340000	7
Chr_1	2360000	6
Chr_1	2380000	6
Chr_1	2400000	7
Chr_1	2420000	8
Chr_1	2440000	7
Chr_1	2460000	7
Chr_1	2480000	5
Chr_1	2500000	3
Chr_1	2520000	6
Chr_1	2540000	6
Chr_1	2560000	6
Chr_1	2580000	8
Chr_1	2600000	7
Chr_1	2620000	6
Chr_1	2640000	2
Chr_1	2660000	7
Chr_1	2680000	9
Chr_1	2700000	8
Chr_1	2720000	7
Chr_1	2740000	5
Chr_1	2760000	6
Chr_1	2780000	8
Chr_1	2800000	5
Chr_1	2820000	4
Chr_1	2840000	9
Chr_1	2860000	5
Chr_1	2880000	5
Chr_1	2900000	7
Chr_1	2920000	4
Chr_1	2940000	7
Chr_1	2960000	4
Chr_1	2980000	5
Chr_1	3000000	5
Chr_1	3020000	4
Chr_1	3040000	4
Chr_1	3060000	6
Chr_1	3080000	2
Chr_1	3100000	7
Chr_1	3120000	7
Chr_1	3140000	7
Chr_1	3160000	4
Chr_1	3180000	9
Chr_1	3200000	5
Chr_1	3220000	4
Chr_1	3240000	3
Chr_1	3260000	8
Chr_1	3280000	6
Chr_1	3300000	3
Chr_1	3320000	4
Chr_1	3360000	4
Chr_1	3380000	4
Chr_1	3400000	3
Chr_1	3420000	4
Chr_1	3440000	4
Chr_1	3460000	2
Chr_1	3480000	3
Chr_1	3500000	6
Chr_1	3520000	3
Chr_10	340000	4
Chr_10	360000	1
Chr_10	380000	3
Chr_10	400000	1
Chr_10	420000	1
Chr_10	440000	1
Chr_10	460000	3
Chr_10	480000	2
Chr_10	520000	2
Chr_10	540000	2
Chr_10	560000	2
Chr_10	580000	2
Chr_10	600000	3
Chr_10	620000	5
Chr_10	640000	5
Chr_10	660000	2
Chr_10	680000	5
Chr_10	700000	2
Chr_10	720000	3
Chr_10	740000	2
Chr_10	780000	2
Chr_10	800000	4
Chr_10	820000	3
Chr_10	840000	3
Chr_10	880000	1
Chr_10	920000	5
Chr_10	940000	7
Chr_10	960000	4
Chr_10	980000	4
Chr_10	1000000	3
Chr_10	1020000	2
Chr_10	1040000	6
Chr_10	1060000	2
Chr_10	1080000	2
Chr_10	1100000	3
Chr_10	1120000	4
Chr_10	1140000	1
Chr_10	1160000	1
Chr_10	1180000	2
Chr_10	1200000	4
Chr_10	1220000	5
Chr_10	1240000	3
Chr_10	1260000	4
Chr_10	1280000	4
Chr_10	1300000	1
Chr_10	1360000	2
Chr_10	1380000	4
Chr_10	1400000	1
Chr_10	1420000	4
Chr_10	1440000	5
Chr_10	1460000	4
Chr_10	1480000	1
Chr_10	1500000	3
Chr_10	1520000	1
Chr_10	1540000	1
Chr_10	1600000	3
Chr_10	1620000	5
Chr_10	1640000	2
Chr_10	1660000	3
Chr_10	1680000	3
Chr_10	1700000	1
Chr_10	1720000	2
Chr_10	1740000	1
Chr_10	1760000	1
Chr_10	1780000	3
Chr_10	1800000	2
Chr_10	1820000	5
Chr_10	1840000	1
Chr_10	1860000	1
Chr_10	1880000	1
Chr_10	1900000	4
Chr_11	300000	1
Chr_11	320000	1
Chr_11	360000	1
Chr_11	380000	2
Chr_11	400000	2
Chr_11	420000	7
Chr_11	460000	2
Chr_11	480000	1
Chr_11	500000	2
Chr_11	640000	1
Chr_11	660000	3
Chr_11	680000	6
Chr_11	720000	2
Chr_11	740000	4
Chr_11	760000	3
Chr_11	780000	2
Chr_11	800000	3
Chr_11	820000	4
Chr_11	840000	3
Chr_11	860000	4
Chr_11	880000	6
Chr_11	900000	6
Chr_11	920000	5
Chr_11	940000	4
Chr_11	960000	6
Chr_11	980000	5
Chr_11	1000000	3
Chr_11	1020000	3
Chr_11	1040000	4
Chr_11	1060000	4
Chr_11	1080000	3
Chr_11	1100000	5
Chr_11	1120000	1
Chr_11	1180000	2
Chr_11	1200000	1
Chr_11	1240000	3
Chr_11	1260000	2
Chr_11	1280000	2
Chr_11	1300000	3
Chr_11	1320000	2
Chr_11	1340000	5
Chr_11	1360000	3
Chr_11	1380000	1
Chr_11	1400000	4
Chr_11	1420000	1
Chr_11	1440000	3
Chr_11	1460000	2
Chr_11	1480000	2
Chr_11	1500000	2
Chr_11	1520000	3
Chr_11	1540000	2
Chr_11	1560000	2
Chr_11	1580000	1
Chr_11	1600000	1
Chr_11	1620000	2
Chr_11	1640000	3
Chr_11	1660000	4
Chr_12	320000	2
Chr_12	340000	3
Chr_12	360000	4
Chr_12	380000	2
Chr_12	420000	1
Chr_12	440000	1
Chr_12	480000	1
Chr_12	520000	3
Chr_12	540000	2
Chr_12	560000	1
Chr_12	580000	2
Chr_12	600000	2
Chr_12	620000	1
Chr_12	660000	1
Chr_12	680000	2
Chr_12	700000	4
Chr_12	720000	3
Chr_12	740000	2
Chr_12	760000	1
Chr_12	780000	3
Chr_12	800000	1
Chr_12	820000	4
Chr_12	840000	2
Chr_12	860000	1
Chr_12	920000	2
Chr_12	940000	2
Chr_12	960000	1
Chr_12	980000	1
Chr_12	1000000	3
Chr_12	1020000	2
Chr_12	1040000	1
Chr_12	1060000	4
Chr_12	1140000	4
Chr_12	1160000	2
Chr_12	1180000	6
Chr_12	1200000	2
Chr_12	1220000	3
Chr_12	1240000	4
Chr_12	1280000	3
Chr_12	1300000	6
Chr_12	1320000	3
Chr_12	1340000	3
Chr_12	1360000	4
Chr_12	1380000	3
Chr_12	1400000	3
Chr_12	1420000	4
Chr_12	1440000	3
Chr_12	1460000	4
Chr_12	1480000	2
Chr_12	1500000	4
Chr_12	1520000	4
Chr_12	1540000	4
Chr_12	1560000	3
Chr_12	1580000	3
Chr_12	1600000	2
Chr_12	1620000	2
Chr_12	1640000	3
Chr_12	1660000	1
Chr_12	1680000	2
Chr_12	1700000	4
Chr_12	1720000	3
Chr_12	1740000	3
Chr_12	1760000	3
Chr_12	1780000	1
Chr_13	160000	2
Chr_13	180000	3
Chr_13	220000	4
Chr_13	240000	1
Chr_13	260000	3
Chr_13	300000	3
Chr_13	320000	2
Chr_13	340000	2
Chr_13	360000	1
Chr_13	380000	6
Chr_13	400000	1
Chr_13	420000	5
Chr_13	440000	4
Chr_13	460000	5
Chr_13	480000	2
Chr_13	500000	3
Chr_13	520000	3
Chr_13	540000	5
Chr_13	560000	3
Chr_13	580000	1
Chr_13	600000	2
Chr_13	620000	3
Chr_13	640000	6
Chr_13	660000	5
Chr_13	680000	1
Chr_13	700000	4
Chr_13	720000	3
Chr_13	740000	3
Chr_13	760000	3
Chr_13	780000	3
Chr_13	800000	3
Chr_13	820000	2
Chr_2	580000	1
Chr_2	600000	4
Chr_2	620000	1
Chr_2	640000	2
Chr_2	660000	2
Chr_2	680000	4
Chr_2	720000	5
Chr_2	740000	4
Chr_2	760000	5
Chr_2	780000	6
Chr_2	800000	3
Chr_2	820000	5
Chr_2	840000	2
Chr_2	860000	2
Chr_2	880000	6
Chr_2	900000	6
Chr_2	920000	6
Chr_2	940000	6
Chr_2	960000	7
Chr_2	980000	5
Chr_2	1000000	6
Chr_2	1020000	8
Chr_2	1040000	7
Chr_2	1060000	7
Chr_2	1080000	4
Chr_2	1100000	6
Chr_2	1120000	11
Chr_2	1140000	6
Chr_2	1160000	6
Chr_2	1180000	5
Chr_2	1200000	6
Chr_2	1220000	6
Chr_2	1240000	6
Chr_2	1260000	7
Chr_2	1300000	3
Chr_2	1320000	4
Chr_2	1340000	5
Chr_2	1360000	7
Chr_2	1380000	10
Chr_2	1400000	8
Chr_2	1420000	3
Chr_2	1440000	6
Chr_2	1460000	4
Chr_2	1480000	5
Chr_2	1500000	7
Chr_2	1520000	7
Chr_2	1540000	5
Chr_2	1560000	6
Chr_2	1580000	8
Chr_2	1600000	6
Chr_2	1620000	8
Chr_2	1640000	9
Chr_2	1660000	6
Chr_2	1680000	11
Chr_2	1700000	6
Chr_2	1720000	7
Chr_2	1740000	9
Chr_2	1760000	4
Chr_2	1780000	5
Chr_2	1800000	7
Chr_2	1820000	5
Chr_2	1840000	5
Chr_2	1860000	9
Chr_2	1880000	3
Chr_2	1900000	4
Chr_2	1920000	4
Chr_2	1940000	9
Chr_2	1960000	4
Chr_2	1980000	11
Chr_2	2000000	5
Chr_2	2020000	7
Chr_2	2040000	7
Chr_2	2060000	7
Chr_2	2080000	8
Chr_2	2100000	8
Chr_2	2120000	1
Chr_2	2200000	4
Chr_2	2220000	6
Chr_2	2240000	10
Chr_2	2260000	7
Chr_2	2280000	5
Chr_2	2300000	6
Chr_2	2320000	4
Chr_2	2340000	6
Chr_2	2360000	3
Chr_2	2380000	2
Chr_2	2400000	7
Chr_2	2420000	7
Chr_2	2440000	8
Chr_2	2460000	7
Chr_2	2480000	4
Chr_2	2500000	6
Chr_2	2520000	7
Chr_2	2540000	8
Chr_2	2560000	7
Chr_2	2580000	3
Chr_2	2600000	7
Chr_2	2620000	5
Chr_2	2640000	4
Chr_2	2660000	3
Chr_2	2680000	6
Chr_2	2700000	6
Chr_2	2720000	5
Chr_2	2740000	4
Chr_2	2760000	4
Chr_2	2780000	4
Chr_2	2800000	5
Chr_2	2820000	2
Chr_2	2840000	8
Chr_2	2860000	3
Chr_2	2880000	3
Chr_2	2900000	7
Chr_2	2920000	3
Chr_2	2940000	2
Chr_2	2960000	4
Chr_2	2980000	3
Chr_2	3000000	2
Chr_2	3060000	2
Chr_2	3080000	2
Chr_2	3120000	3
Chr_2	3140000	1
Chr_2	3160000	1
Chr_2	3180000	3
Chr_3	560000	5
Chr_3	580000	4
Chr_3	600000	2
Chr_3	620000	1
Chr_3	640000	4
Chr_3	660000	2
Chr_3	680000	2
Chr_3	700000	2
Chr_3	720000	4
Chr_3	740000	1
Chr_3	760000	2
Chr_3	780000	1
Chr_3	800000	2
Chr_3	820000	2
Chr_3	880000	3
Chr_3	900000	4
Chr_3	920000	4
Chr_3	940000	5
Chr_3	960000	8
Chr_3	980000	3
Chr_3	1000000	3
Chr_3	1020000	4
Chr_3	1040000	3
Chr_3	1060000	5
Chr_3	1080000	6
Chr_3	1100000	6
Chr_3	1120000	5
Chr_3	1140000	6
Chr_3	1160000	11
Chr_3	1180000	7
Chr_3	1200000	5
Chr_3	1220000	4
Chr_3	1240000	8
Chr_3	1260000	8
Chr_3	1280000	6
Chr_3	1300000	6
Chr_3	1320000	3
Chr_3	1340000	6
Chr_3	1360000	5
Chr_3	1380000	6
Chr_3	1400000	6
Chr_3	1420000	7
Chr_3	1440000	5
Chr_3	1460000	7
Chr_3	1480000	5
Chr_3	1500000	8
Chr_3	1520000	7
Chr_3	1540000	7
Chr_3	1560000	6
Chr_3	1580000	6
Chr_3	1600000	7
Chr_3	1620000	4
Chr_3	1640000	7
Chr_3	1660000	7
Chr_3	1680000	5
Chr_3	1700000	8
Chr_3	1720000	3
Chr_3	1740000	4
Chr_3	1760000	5
Chr_3	1780000	4
Chr_3	1800000	5
Chr_3	1820000	7
Chr_3	1840000	6
Chr_3	1860000	7
Chr_3	1880000	7
Chr_3	1900000	6
Chr_3	1920000	7
Chr_3	1940000	4
Chr_3	1960000	6
Chr_3	1980000	8
Chr_3	2000000	5
Chr_3	2020000	9
Chr_3	2040000	8
Chr_3	2060000	7
Chr_3	2080000	6
Chr_3	2100000	5
Chr_3	2120000	7
Chr_3	2200000	4
Chr_3	2220000	3
Chr_3	2240000	5
Chr_3	2260000	8
Chr_3	2280000	5
Chr_3	2300000	8
Chr_3	2320000	7
Chr_3	2340000	5
Chr_3	2360000	7
Chr_3	2380000	5
Chr_3	2400000	9
Chr_3	2420000	3
Chr_3	2440000	7
Chr_3	2460000	4
Chr_3	2480000	6
Chr_3	2500000	3
Chr_3	2520000	4
Chr_3	2540000	4
Chr_3	2560000	5
Chr_3	2580000	5
Chr_3	2600000	6
Chr_3	2620000	8
Chr_3	2640000	4
Chr_3	2660000	6
Chr_3	2680000	6
Chr_3	2700000	7
Chr_3	2720000	5
Chr_3	2740000	4
Chr_3	2760000	5
Chr_3	2780000	5
Chr_3	2800000	3
Chr_3	2820000	4
Chr_3	2840000	4
Chr_3	2860000	4
Chr_3	2880000	3
Chr_3	2900000	4
Chr_3	2920000	2
Chr_3	2940000	1
Chr_3	2960000	3
Chr_3	2980000	5
Chr_3	3000000	4
Chr_3	3020000	5
Chr_3	3040000	4
Chr_3	3060000	4
Chr_3	3080000	4
Chr_4	540000	3
Chr_4	560000	1
Chr_4	580000	1
Chr_4	600000	1
Chr_4	640000	2
Chr_4	660000	1
Chr_4	700000	3
Chr_4	720000	1
Chr_4	740000	4
Chr_4	760000	1
Chr_4	780000	3
Chr_4	800000	1
Chr_4	820000	2
Chr_4	880000	1
Chr_4	920000	1
Chr_4	940000	1
Chr_4	960000	4
Chr_4	980000	1
Chr_4	1020000	1
Chr_4	1040000	1
Chr_4	1080000	3
Chr_4	1140000	2
Chr_4	1160000	3
Chr_4	1180000	1
Chr_4	1200000	1
Chr_4	1240000	5
Chr_4	1260000	2
Chr_4	1280000	4
Chr_4	1300000	2
Chr_4	1320000	4
Chr_4	1340000	9
Chr_4	1360000	3
Chr_4	1380000	4
Chr_4	1400000	6
Chr_4	1420000	3
Chr_4	1440000	2
Chr_4	1460000	4
Chr_4	1480000	7
Chr_4	1500000	6
Chr_4	1540000	1
Chr_4	1560000	9
Chr_4	1580000	4
Chr_4	1600000	5
Chr_4	1620000	4
Chr_4	1640000	3
Chr_4	1660000	5
Chr_4	1680000	4
Chr_4	1700000	5
Chr_4	1720000	4
Chr_4	1740000	4
Chr_4	1760000	7
Chr_4	1780000	6
Chr_4	1800000	4
Chr_4	1820000	5
Chr_4	1840000	6
Chr_4	1860000	5
Chr_4	1880000	3
Chr_4	1920000	3
Chr_4	1940000	4
Chr_4	1960000	5
Chr_4	1980000	5
Chr_4	2000000	7
Chr_4	2020000	5
Chr_4	2040000	1
Chr_4	2060000	7
Chr_4	2080000	4
Chr_4	2100000	6
Chr_4	2120000	5
Chr_4	2140000	5
Chr_4	2160000	8
Chr_4	2180000	2
Chr_4	2200000	2
Chr_4	2220000	5
Chr_4	2240000	8
Chr_4	2260000	3
Chr_4	2280000	5
Chr_4	2300000	2
Chr_4	2320000	7
Chr_4	2340000	6
Chr_4	2360000	6
Chr_4	2380000	7
Chr_4	2400000	2
Chr_4	2420000	2
Chr_4	2440000	3
Chr_4	2500000	5
Chr_4	2520000	4
Chr_4	2540000	6
Chr_4	2560000	4
Chr_4	2580000	2
Chr_4	2600000	2
Chr_4	2620000	2
Chr_4	2640000	3
Chr_4	2660000	5
Chr_4	2680000	4
Chr_4	2700000	3
Chr_4	2720000	4
Chr_4	2740000	3
Chr_4	2760000	4
Chr_4	2780000	2
Chr_4	2800000	6
Chr_4	2820000	2
Chr_4	2840000	3
Chr_4	2860000	2
Chr_4	2880000	3
Chr_4	2900000	1
Chr_4	2920000	4
Chr_4	2940000	4
Chr_4	2960000	3
Chr_4	2980000	1
Chr_4	3000000	5
Chr_4	3020000	2
Chr_5	540000	1
Chr_5	560000	6
Chr_5	580000	6
Chr_5	600000	5
Chr_5	620000	1
Chr_5	640000	1
Chr_5	660000	2
Chr_5	680000	5
Chr_5	700000	4
Chr_5	720000	2
Chr_5	740000	4
Chr_5	760000	5
Chr_5	780000	4
Chr_5	800000	4
Chr_5	820000	5
Chr_5	840000	6
Chr_5	860000	1
Chr_5	880000	2
Chr_5	900000	7
Chr_5	920000	2
Chr_5	940000	8
Chr_5	960000	3
Chr_5	980000	6
Chr_5	1000000	5
Chr_5	1020000	3
Chr_5	1040000	10
Chr_5	1060000	5
Chr_5	1080000	6
Chr_5	1100000	10
Chr_5	1120000	8
Chr_5	1140000	7
Chr_5	1160000	9
Chr_5	1180000	6
Chr_5	1200000	7
Chr_5	1220000	5
Chr_5	1240000	7
Chr_5	1260000	5
Chr_5	1280000	9
Chr_5	1300000	6
Chr_5	1320000	5
Chr_5	1340000	9
Chr_5	1360000	9
Chr_5	1380000	5
Chr_5	1400000	7
Chr_5	1420000	8
Chr_5	1440000	7
Chr_5	1460000	4
Chr_5	1480000	6
Chr_5	1500000	6
Chr_5	1520000	3
Chr_5	1540000	10
Chr_5	1560000	8
Chr_5	1580000	7
Chr_5	1600000	9
Chr_5	1620000	4
Chr_5	1640000	3
Chr_5	1660000	4
Chr_5	1680000	8
Chr_5	1700000	5
Chr_5	1720000	11
Chr_5	1740000	9
Chr_5	1760000	6
Chr_5	1780000	9
Chr_5	1800000	5
Chr_5	1820000	7
Chr_5	1840000	8
Chr_5	1860000	6
Chr_5	1880000	8
Chr_5	1900000	7
Chr_5	1920000	6
Chr_5	1940000	8
Chr_5	1960000	5
Chr_5	1980000	8
Chr_5	2000000	3
Chr_5	2020000	6
Chr_5	2040000	8
Chr_5	2060000	8
Chr_5	2080000	5
Chr_5	2100000	7
Chr_5	2120000	6
Chr_5	2140000	6
Chr_5	2160000	5
Chr_5	2180000	6
Chr_5	2200000	6
Chr_5	2220000	6
Chr_5	2240000	10
Chr_5	2260000	4
Chr_5	2280000	8
Chr_5	2300000	8
Chr_5	2320000	6
Chr_5	2340000	6
