CHROM	BIN	TOTAL
Chr_12	1900000	11
Chr_12	1920000	6
Chr_12	1940000	9
Chr_12	1960000	6
Chr_12	1980000	7
Chr_12	2000000	6
Chr_12	2020000	4
Chr_12	2040000	5
Chr_12	2060000	12
Chr_12	2080000	7
Chr_13	0	10
Chr_13	20000	7
Chr_13	40000	5
Chr_13	60000	9
Chr_13	80000	9
Chr_13	100000	5
Chr_13	120000	4
Chr_13	140000	9
Chr_13	840000	7
Chr_13	860000	8
Chr_13	880000	7
Chr_13	900000	8
Chr_13	920000	7
Chr_13	940000	5
Chr_13	960000	2
Chr_13	980000	1
Chr_2	0	4
Chr_2	20000	11
Chr_2	40000	9
Chr_2	60000	6
Chr_2	80000	3
Chr_2	100000	5
Chr_2	120000	7
Chr_2	140000	7
Chr_2	160000	7
Chr_2	180000	5
Chr_2	200000	7
Chr_2	220000	7
Chr_2	240000	7
Chr_2	260000	7
Chr_2	280000	7
Chr_2	300000	6
Chr_2	320000	8
Chr_2	340000	6
Chr_2	360000	6
Chr_2	380000	7
Chr_2	400000	7
Chr_2	420000	4
Chr_2	440000	6
Chr_2	460000	5
Chr_2	480000	3
Chr_2	500000	2
Chr_2	520000	9
Chr_2	540000	10
Chr_2	560000	6
Chr_2	3200000	6
Chr_2	3220000	5
Chr_2	3240000	9
Chr_2	3260000	10
Chr_2	3280000	8
Chr_2	3300000	12
Chr_2	3320000	8
Chr_2	3340000	12
Chr_2	3360000	7
Chr_2	3380000	1
Chr_2	3400000	8
Chr_2	3420000	10
Chr_2	3440000	7
Chr_2	3460000	8
Chr_2	3480000	7
Chr_2	3500000	8
Chr_2	3520000	11
Chr_2	3540000	8
Chr_2	3560000	4
Chr_2	3580000	6
Chr_2	3600000	8
Chr_2	3620000	10
Chr_2	3640000	8
Chr_2	3660000	9
Chr_2	3680000	8
Chr_2	3700000	6
Chr_2	3720000	5
Chr_2	3740000	1
Chr_3	0	7
Chr_3	20000	5
Chr_3	40000	6
Chr_3	60000	8
Chr_3	80000	6
Chr_3	100000	10
Chr_3	120000	8
Chr_3	140000	7
Chr_3	160000	6
Chr_3	180000	10
Chr_3	200000	12
Chr_3	220000	8
Chr_3	240000	8
Chr_3	260000	10
Chr_3	280000	7
Chr_3	300000	9
Chr_3	320000	2
Chr_3	340000	10
Chr_3	360000	8
Chr_3	380000	7
Chr_3	400000	10
Chr_3	420000	10
Chr_3	440000	11
Chr_3	460000	6
Chr_3	480000	2
Chr_3	500000	7
Chr_3	520000	7
Chr_3	540000	6
Chr_3	3100000	8
Chr_3	3120000	7
Chr_3	3140000	7
Chr_3	3160000	9
Chr_3	3180000	11
Chr_3	3200000	7
Chr_3	3220000	3
Chr_3	3240000	6
Chr_3	3260000	6
Chr_3	3280000	6
Chr_3	3300000	10
Chr_3	3320000	8
Chr_3	3340000	4
Chr_3	3360000	2
Chr_3	3380000	6
Chr_3	3400000	6
Chr_3	3420000	9
Chr_3	3440000	8
Chr_3	3460000	7
Chr_3	3480000	5
Chr_3	3500000	7
Chr_3	3520000	7
Chr_3	3540000	6
Chr_3	3560000	7
Chr_3	3580000	9
Chr_3	3600000	6
Chr_3	3620000	1
Chr_4	0	6
Chr_4	20000	9
Chr_4	40000	5
Chr_4	60000	9
Chr_4	80000	9
Chr_4	100000	4
Chr_4	120000	8
Chr_4	140000	9
Chr_4	160000	10
Chr_4	180000	8
Chr_4	200000	7
Chr_4	220000	7
Chr_4	240000	7
Chr_4	260000	6
Chr_4	280000	9
Chr_4	300000	9
Chr_4	320000	10
Chr_4	340000	11
Chr_4	360000	5
Chr_4	380000	9
Chr_4	400000	7
Chr_4	420000	7
Chr_4	440000	10
Chr_4	460000	5
Chr_4	480000	7
Chr_4	500000	7
Chr_4	520000	3
Chr_4	3040000	11
Chr_4	3060000	6
Chr_4	3080000	6
Chr_4	3100000	10
Chr_4	3120000	7
Chr_4	3140000	7
Chr_4	3160000	7
Chr_4	3180000	7
Chr_4	3200000	7
Chr_4	3220000	9
Chr_4	3240000	5
Chr_4	3260000	8
Chr_4	3280000	9
Chr_4	3300000	9
Chr_4	3320000	3
Chr_4	3340000	9
Chr_4	3360000	11
Chr_4	3380000	9
Chr_4	3400000	7
Chr_4	3420000	6
Chr_4	3440000	9
Chr_4	3460000	8
Chr_4	3480000	11
Chr_4	3500000	8
Chr_4	3520000	6
Chr_4	3540000	7
Chr_5	0	5
Chr_5	20000	5
Chr_5	40000	5
Chr_5	60000	8
Chr_5	80000	8
Chr_5	100000	9
Chr_5	120000	9
Chr_5	140000	9
Chr_5	160000	4
Chr_5	180000	8
Chr_5	200000	8
Chr_5	220000	8
Chr_5	240000	7
Chr_5	260000	8
Chr_5	280000	7
Chr_5	300000	7
Chr_5	320000	7
Chr_5	340000	6
Chr_5	360000	7
Chr_5	380000	7
Chr_5	400000	9
Chr_5	420000	7
Chr_5	440000	4
Chr_5	460000	8
Chr_5	480000	8
Chr_5	500000	11
Chr_5	520000	9
Chr_5	2960000	9
Chr_5	2980000	7
Chr_5	3000000	7
Chr_5	3020000	8
Chr_5	3040000	8
Chr_5	3060000	9
Chr_5	3080000	6
Chr_5	3100000	5
Chr_5	3120000	6
Chr_5	3140000	7
Chr_5	3160000	7
Chr_5	3180000	7
Chr_5	3200000	5
Chr_5	3220000	9
Chr_5	3240000	6
Chr_5	3260000	9
Chr_5	3280000	7
Chr_5	3300000	8
Chr_5	3320000	4
Chr_5	3340000	8
Chr_5	3360000	7
Chr_5	3380000	3
Chr_5	3400000	5
Chr_5	3420000	4
Chr_5	3440000	7
Chr_5	3460000	2
Chr_6	0	8
Chr_6	20000	6
Chr_6	40000	9
Chr_6	60000	6
Chr_6	80000	7
Chr_6	100000	11
Chr_6	120000	11
Chr_6	140000	4
Chr_6	160000	9
Chr_6	180000	10
Chr_6	200000	7
Chr_6	220000	10
Chr_6	240000	7
Chr_6	260000	6
Chr_6	280000	1
Chr_6	300000	3
Chr_6	1720000	8
Chr_6	1740000	5
Chr_6	1760000	6
Chr_6	1780000	7
Chr_6	1800000	8
Chr_6	1820000	6
Chr_6	1840000	3
Chr_6	1860000	10
Chr_6	1880000	7
Chr_6	1900000	10
Chr_6	1920000	7
Chr_6	1940000	6
Chr_6	1960000	6
Chr_6	1980000	5
Chr_6	2000000	9
Chr_7	0	8
Chr_7	20000	8
Chr_7	40000	6
Chr_7	60000	6
Chr_7	80000	4
Chr_7	100000	5
Chr_7	120000	5
Chr_7	140000	4
Chr_7	160000	8
Chr_7	180000	8
Chr_7	200000	7
Chr_7	220000	11
Chr_7	240000	4
Chr_7	260000	10
Chr_7	280000	9
Chr_7	300000	6
Chr_7	320000	4
Chr_7	340000	6
Chr_7	360000	9
Chr_7	380000	9
Chr_7	400000	8
Chr_7	420000	6
Chr_7	440000	5
Chr_7	2520000	8
Chr_7	2540000	5
Chr_7	2560000	3
Chr_7	2580000	5
Chr_7	2600000	9
Chr_7	2620000	5
Chr_7	2640000	6
Chr_7	2660000	8
Chr_7	2680000	6
Chr_7	2700000	6
Chr_7	2720000	7
Chr_7	2740000	8
Chr_7	2760000	4
Chr_7	2780000	6
Chr_7	2800000	11
Chr_7	2820000	7
Chr_7	2840000	4
Chr_7	2860000	9
Chr_7	2880000	6
Chr_7	2900000	5
Chr_7	2920000	7
Chr_7	2940000	8
Chr_8	0	6
Chr_8	20000	8
Chr_8	40000	8
Chr_8	60000	7
Chr_8	80000	4
Chr_8	100000	7
Chr_8	120000	7
Chr_8	140000	6
Chr_8	160000	8
Chr_8	180000	9
Chr_8	200000	10
Chr_8	220000	7
Chr_8	240000	5
Chr_8	260000	8
Chr_8	280000	9
Chr_8	300000	7
Chr_8	320000	9
Chr_8	340000	9
Chr_8	360000	5
Chr_8	2140000	7
Chr_8	2160000	8
Chr_8	2180000	10
Chr_8	2200000	9
Chr_8	2220000	7
Chr_8	2240000	10
Chr_8	2260000	8
Chr_8	2280000	6
Chr_8	2300000	6
Chr_8	2320000	9
Chr_8	2340000	9
Chr_8	2360000	4
Chr_8	2380000	8
Chr_8	2400000	9
Chr_8	2420000	10
Chr_8	2440000	9
Chr_8	2460000	8
Chr_8	2480000	6
Chr_8	2500000	5
Chr_9	0	5
Chr_9	20000	9
Chr_9	40000	5
Chr_9	60000	3
Chr_9	80000	3
Chr_9	100000	7
Chr_9	120000	7
Chr_9	140000	8
Chr_9	160000	6
Chr_9	180000	6
Chr_9	200000	7
Chr_9	220000	9
Chr_9	240000	4
Chr_9	260000	8
Chr_9	280000	6
Chr_9	300000	7
Chr_9	320000	6
Chr_9	340000	4
Chr_9	360000	10
Chr_9	2120000	7
Chr_9	2140000	6
Chr_9	2160000	7
Chr_9	2180000	7
Chr_9	2200000	4
Chr_9	2220000	4
Chr_9	2240000	1
Chr_9	2260000	5
Chr_9	2280000	4
Chr_9	2300000	2
Chr_9	2320000	7
Chr_9	2340000	10
Chr_9	2360000	7
Chr_9	2380000	9
Chr_9	2400000	9
Chr_9	2420000	10
Chr_9	2440000	11
Chr_9	2460000	5
