CHROM	BIN	TOTAL
Chr_1	3160000	1
Chr_1	3180000	2
Chr_1	3260000	1
Chr_1	3280000	1
Chr_1	3300000	2
Chr_1	3320000	3
Chr_1	3340000	4
Chr_1	3360000	3
Chr_1	3380000	2
Chr_1	3400000	1
Chr_1	3460000	2
Chr_1	3480000	5
Chr_1	3520000	5
Chr_1	3580000	3
Chr_1	3600000	2
Chr_1	3640000	4
Chr_1	3660000	3
Chr_1	3680000	3
Chr_1	3700000	6
Chr_1	3720000	1
Chr_1	3740000	2
Chr_1	3780000	2
Chr_1	3800000	1
Chr_1	3820000	8
Chr_10	540000	1
Chr_10	560000	2
Chr_10	620000	4
Chr_10	660000	1
Chr_10	680000	2
Chr_10	700000	1
Chr_10	720000	1
Chr_10	740000	11
Chr_10	760000	8
Chr_10	780000	14
Chr_10	820000	1
Chr_10	860000	5
Chr_10	880000	4
Chr_10	900000	1
Chr_10	920000	1
Chr_10	960000	2
Chr_10	1020000	4
Chr_10	1040000	3
Chr_10	1060000	2
Chr_10	1080000	1
Chr_10	1140000	5
Chr_10	1160000	8
Chr_10	1180000	8
Chr_10	1200000	1
Chr_10	1220000	1
Chr_10	1240000	4
Chr_10	1260000	5
Chr_10	1280000	2
Chr_10	1300000	22
Chr_10	1320000	25
Chr_10	1340000	23
Chr_10	1360000	2
Chr_10	1420000	5
Chr_10	1440000	2
Chr_10	1460000	6
Chr_10	1500000	1
Chr_10	1520000	8
Chr_10	1540000	9
Chr_10	1560000	12
Chr_10	1580000	7
Chr_10	1600000	3
Chr_10	1640000	3
Chr_10	1680000	4
Chr_10	1700000	1
Chr_2	560000	9
Chr_2	580000	1
Chr_2	600000	4
Chr_2	620000	20
Chr_2	640000	1
Chr_2	660000	10
Chr_2	680000	9
Chr_2	700000	6
Chr_2	720000	2
Chr_2	740000	4
Chr_2	760000	2
Chr_2	800000	1
Chr_2	840000	1
Chr_2	860000	5
Chr_2	880000	2
Chr_2	1000000	3
Chr_2	1020000	1
Chr_2	1060000	1
Chr_2	1080000	1
Chr_2	1100000	1
Chr_2	1120000	1
Chr_2	1140000	2
Chr_2	1180000	1
Chr_2	1200000	2
Chr_2	1220000	3
Chr_2	1260000	3
Chr_2	1280000	2
Chr_2	1300000	11
Chr_2	1320000	3
Chr_2	1400000	3
Chr_2	1420000	2
Chr_2	1480000	1
Chr_2	1500000	2
Chr_2	1520000	3
Chr_2	1560000	1
Chr_2	1580000	1
Chr_2	1600000	1
Chr_2	1660000	3
Chr_2	1700000	2
Chr_2	1720000	3
Chr_2	1760000	7
Chr_2	1820000	1
Chr_2	1880000	6
Chr_2	1900000	1
Chr_2	1920000	1
Chr_2	1940000	1
Chr_2	2080000	2
Chr_2	2120000	23
Chr_2	2140000	27
Chr_2	2160000	37
Chr_2	2180000	16
Chr_2	2200000	6
Chr_2	2220000	5
Chr_2	2260000	3
Chr_2	2360000	1
Chr_2	2380000	3
Chr_2	2420000	2
Chr_2	2500000	2
Chr_2	2540000	2
Chr_2	2580000	2
Chr_2	2600000	1
Chr_2	2620000	3
Chr_2	2640000	3
Chr_2	2660000	4
Chr_2	2680000	5
Chr_2	2740000	9
Chr_2	2760000	1
Chr_2	2780000	3
Chr_2	2820000	11
Chr_2	2840000	1
Chr_2	2860000	2
Chr_2	2880000	5
Chr_2	2900000	3
Chr_2	2940000	2
Chr_2	2960000	7
Chr_3	540000	2
Chr_3	560000	2
Chr_3	600000	4
Chr_3	640000	5
Chr_3	660000	3
Chr_3	680000	1
Chr_3	700000	4
Chr_3	720000	2
Chr_3	760000	1
Chr_3	780000	4
Chr_3	800000	1
Chr_3	820000	8
Chr_3	840000	18
Chr_3	860000	4
Chr_3	880000	3
Chr_3	900000	1
Chr_3	920000	1
Chr_3	940000	1
Chr_3	960000	1
Chr_3	980000	3
Chr_3	1020000	1
Chr_3	1040000	1
Chr_3	1140000	1
Chr_3	1160000	1
Chr_3	1220000	2
Chr_3	1280000	1
Chr_3	1300000	1
Chr_3	1320000	1
Chr_3	1360000	3
Chr_3	1400000	2
Chr_3	1420000	1
Chr_3	1460000	1
Chr_3	1480000	1
Chr_3	1500000	1
Chr_3	1540000	1
Chr_3	1560000	2
Chr_3	1580000	1
Chr_3	1640000	2
Chr_3	1660000	1
Chr_3	1720000	4
Chr_3	1760000	1
Chr_3	1820000	4
Chr_3	1860000	2
Chr_3	1960000	1
Chr_3	1980000	1
Chr_3	2100000	1
Chr_3	2120000	5
Chr_3	2140000	25
Chr_3	2160000	32
Chr_3	2180000	23
Chr_3	2200000	12
Chr_3	2240000	3
Chr_3	2260000	4
Chr_3	2300000	1
Chr_3	2360000	4
Chr_3	2400000	1
Chr_3	2420000	5
Chr_3	2440000	1
Chr_3	2500000	12
Chr_3	2520000	1
Chr_3	2660000	3
Chr_3	2680000	1
Chr_3	2720000	1
Chr_3	2740000	5
Chr_3	2760000	2
Chr_3	2780000	2
Chr_5	520000	4
Chr_5	540000	6
Chr_5	560000	2
Chr_5	580000	1
Chr_5	620000	3
Chr_5	640000	8
Chr_5	660000	10
Chr_5	680000	2
Chr_5	700000	2
Chr_5	720000	1
Chr_5	760000	1
Chr_5	800000	4
Chr_5	820000	4
Chr_5	840000	1
Chr_5	860000	32
Chr_5	880000	19
Chr_5	900000	2
Chr_5	920000	10
Chr_5	940000	1
Chr_5	960000	5
Chr_5	1000000	2
Chr_5	1020000	4
Chr_5	1100000	2
Chr_5	1140000	1
Chr_5	1160000	2
Chr_5	1200000	2
Chr_5	1300000	3
Chr_5	1400000	1
Chr_5	1480000	1
Chr_5	1520000	2
Chr_5	1560000	2
Chr_5	1580000	1
Chr_5	1640000	2
Chr_5	1660000	1
Chr_5	1680000	1
Chr_5	1700000	1
Chr_5	1740000	2
Chr_5	1840000	1
Chr_5	1880000	2
Chr_5	1900000	2
Chr_7	600000	8
Chr_7	620000	11
Chr_7	640000	4
Chr_7	660000	18
Chr_7	680000	4
Chr_7	700000	5
Chr_7	720000	15
Chr_7	740000	4
Chr_7	760000	11
Chr_7	780000	10
Chr_7	800000	4
Chr_7	840000	1
Chr_7	860000	3
Chr_7	880000	2
Chr_7	900000	3
Chr_7	920000	1
Chr_7	940000	2
Chr_7	960000	4
Chr_7	980000	1
Chr_7	1000000	2
Chr_7	1040000	4
Chr_7	1060000	4
Chr_7	1080000	1
Chr_7	1120000	1
Chr_7	1140000	5
Chr_7	1160000	1
Chr_7	1200000	3
Chr_7	1220000	3
Chr_7	1260000	1
Chr_7	1320000	2
Chr_7	1380000	2
Chr_7	1400000	1
Chr_7	1420000	1
Chr_7	1460000	2
Chr_7	1500000	2
Chr_7	1540000	5
Chr_7	1600000	1
Chr_7	1640000	1
Chr_7	1660000	1
Chr_7	1680000	3
Chr_7	1700000	3
Chr_7	1740000	4
Chr_7	1760000	1
Chr_7	1780000	7
Chr_7	1800000	3
Chr_7	1820000	2
Chr_7	1840000	2
Chr_7	1860000	13
Chr_7	1880000	21
Chr_7	1900000	20
Chr_7	1920000	6
Chr_7	1940000	2
Chr_7	1960000	2
Chr_7	1980000	1
Chr_7	2000000	1
Chr_7	2020000	2
Chr_7	2060000	3
Chr_7	2080000	1
Chr_7	2120000	7
Chr_7	2140000	1
Chr_7	2160000	1
Chr_7	2180000	1
Chr_7	2220000	5
Chr_7	2240000	14
Chr_7	2260000	2
Chr_7	2280000	5
Chr_7	2320000	4
Chr_8	120000	6
Chr_8	140000	4
Chr_8	160000	2
Chr_8	180000	5
Chr_8	200000	10
Chr_8	220000	3
Chr_8	240000	1
Chr_8	260000	4
Chr_8	280000	10
Chr_8	300000	7
Chr_8	320000	3
Chr_8	340000	4
Chr_8	360000	1
Chr_8	380000	2
Chr_8	400000	3
Chr_8	420000	4
Chr_8	440000	6
Chr_8	520000	3
Chr_8	560000	1
Chr_8	580000	3
Chr_8	600000	4
Chr_8	620000	5
Chr_8	640000	6
Chr_8	660000	6
Chr_8	680000	2
Chr_8	700000	2
Chr_8	720000	2
Chr_8	780000	3
Chr_8	800000	1
Chr_8	860000	3
Chr_8	900000	3
Chr_8	920000	2
Chr_8	1280000	3
Chr_8	1320000	1
Chr_8	1340000	2
Chr_8	1380000	1
Chr_8	1400000	3
Chr_8	1440000	2
Chr_8	1460000	1
Chr_8	1480000	2
Chr_8	1500000	2
Chr_8	1540000	4
Chr_8	1580000	2
Chr_8	1600000	2
Chr_8	1680000	5
Chr_8	1700000	1
Chr_8	1740000	1
Chr_8	1800000	1
Chr_8	1820000	10
Chr_8	1840000	3
Chr_8	1860000	2
Chr_8	1880000	1
Chr_8	1900000	1
Chr_8	1920000	2
Chr_8	1940000	1
Chr_8	1960000	6
Chr_8	1980000	5
Chr_8	2000000	4
Chr_8	2020000	6
Chr_8	2040000	4
Chr_9	880000	1
Chr_9	900000	17
Chr_9	920000	11
Chr_9	940000	6
Chr_9	960000	1
Chr_9	980000	2
Chr_9	1000000	2
Chr_9	1060000	14
Chr_9	1080000	4
Chr_9	1120000	4
Chr_9	1160000	4
Chr_9	1220000	1
Chr_9	1280000	2
Chr_9	1300000	1
Chr_9	1340000	4
Chr_9	1360000	4
Chr_9	1380000	5
Chr_9	1400000	2
Chr_9	1480000	2
Chr_9	1520000	7
Chr_9	1540000	7
Chr_9	1560000	1
Chr_9	1580000	1
Chr_9	1600000	1
Chr_9	1620000	2
Chr_9	1640000	6
Chr_9	1660000	6
Chr_9	1680000	2
Chr_9	1700000	3
Chr_9	1720000	4
Chr_9	1740000	1
Chr_9	1780000	1
Chr_9	1800000	2
Chr_9	1820000	3
Chr_9	1840000	1
Chr_9	1860000	1
Chr_9	1880000	2
Chr_9	1900000	1
Chr_9	1920000	4
Chr_9	1940000	2
Chr_9	1960000	1
Chr_9	1980000	3
Chr_9	2020000	1
