CHROM	BIN	TOTAL
Chr_3	3500000	4
Chr_3	3520000	4
Chr_3	3540000	4
Chr_3	3560000	5
Chr_3	3580000	6
Chr_3	3600000	4
Chr_4	0	5
Chr_4	20000	6
Chr_4	40000	1
Chr_4	60000	4
Chr_4	80000	1
Chr_4	100000	3
Chr_4	120000	2
Chr_4	140000	3
Chr_4	160000	3
Chr_4	180000	2
Chr_4	200000	4
Chr_4	220000	2
Chr_4	240000	2
Chr_4	260000	2
Chr_4	280000	4
Chr_4	300000	4
Chr_4	320000	4
Chr_4	340000	2
Chr_4	380000	4
Chr_4	400000	3
Chr_4	420000	3
Chr_4	440000	2
Chr_4	460000	2
Chr_4	480000	1
Chr_4	500000	1
Chr_4	520000	1
Chr_4	3040000	7
Chr_4	3060000	1
Chr_4	3080000	3
Chr_4	3100000	2
Chr_4	3120000	1
Chr_4	3160000	6
Chr_4	3180000	3
Chr_4	3200000	4
Chr_4	3220000	3
Chr_4	3240000	4
Chr_4	3260000	3
Chr_4	3280000	1
Chr_4	3300000	6
Chr_4	3320000	1
Chr_4	3340000	5
Chr_4	3360000	5
Chr_4	3380000	5
Chr_4	3400000	2
Chr_4	3420000	2
Chr_4	3440000	8
Chr_4	3460000	8
Chr_4	3480000	8
Chr_4	3500000	3
Chr_4	3520000	5
Chr_4	3540000	3
Chr_5	0	3
Chr_5	20000	3
Chr_5	40000	3
Chr_5	60000	2
Chr_5	80000	5
Chr_5	100000	6
Chr_5	120000	6
Chr_5	140000	5
Chr_5	180000	4
Chr_5	200000	5
Chr_5	220000	2
Chr_5	240000	4
Chr_5	260000	6
Chr_5	280000	1
Chr_5	300000	3
Chr_5	320000	3
Chr_5	360000	3
Chr_5	380000	2
Chr_5	400000	3
Chr_5	420000	2
Chr_5	460000	3
Chr_5	480000	4
Chr_5	500000	8
Chr_5	520000	3
Chr_5	2980000	4
Chr_5	3000000	1
Chr_5	3020000	1
Chr_5	3040000	2
Chr_5	3060000	4
Chr_5	3080000	4
Chr_5	3100000	4
Chr_5	3120000	2
Chr_5	3140000	3
Chr_5	3160000	5
Chr_5	3180000	3
Chr_5	3200000	2
Chr_5	3220000	5
Chr_5	3240000	2
Chr_5	3260000	2
Chr_5	3280000	7
Chr_5	3300000	3
Chr_5	3320000	2
Chr_5	3340000	5
Chr_5	3360000	2
Chr_5	3380000	3
Chr_5	3400000	5
Chr_5	3420000	2
Chr_5	3440000	5
Chr_5	3460000	2
Chr_6	0	6
Chr_6	20000	6
Chr_6	40000	8
Chr_6	60000	5
Chr_6	80000	1
Chr_6	100000	2
Chr_6	120000	3
Chr_6	140000	1
Chr_6	160000	8
Chr_6	180000	9
Chr_6	200000	1
Chr_6	240000	5
Chr_6	260000	5
Chr_6	300000	2
Chr_6	1720000	7
Chr_6	1740000	5
Chr_6	1760000	6
Chr_6	1800000	2
Chr_6	1820000	4
Chr_6	1840000	3
Chr_6	1860000	9
Chr_6	1880000	7
Chr_6	1900000	7
Chr_6	1920000	4
Chr_6	1940000	5
Chr_6	1960000	4
Chr_6	1980000	3
Chr_6	2000000	6
Chr_7	0	4
Chr_7	20000	5
Chr_7	40000	1
Chr_7	60000	2
Chr_7	80000	2
Chr_7	100000	4
Chr_7	120000	3
Chr_7	140000	2
Chr_7	160000	6
Chr_7	180000	7
Chr_7	200000	5
Chr_7	220000	8
Chr_7	240000	1
Chr_7	260000	3
Chr_7	280000	6
Chr_7	300000	6
Chr_7	320000	3
Chr_7	340000	6
Chr_7	360000	4
Chr_7	380000	4
Chr_7	400000	4
Chr_7	420000	3
Chr_7	440000	3
Chr_7	2520000	5
Chr_7	2540000	1
Chr_7	2560000	1
Chr_7	2600000	3
Chr_7	2620000	1
Chr_7	2640000	3
Chr_7	2660000	6
Chr_7	2680000	3
Chr_7	2700000	4
Chr_7	2720000	1
Chr_7	2740000	2
Chr_7	2760000	3
Chr_7	2780000	4
Chr_7	2800000	3
Chr_7	2840000	2
Chr_7	2860000	4
Chr_7	2880000	1
Chr_7	2900000	1
Chr_7	2940000	2
Chr_8	0	1
Chr_8	20000	5
Chr_8	40000	3
Chr_8	60000	3
Chr_8	80000	3
Chr_8	100000	3
Chr_8	120000	3
Chr_8	160000	6
Chr_8	180000	1
Chr_8	200000	5
Chr_8	220000	5
Chr_8	240000	2
Chr_8	260000	5
Chr_8	280000	3
Chr_8	300000	4
Chr_8	320000	3
Chr_8	340000	1
Chr_8	2140000	2
Chr_8	2160000	6
Chr_8	2180000	2
Chr_8	2200000	3
Chr_8	2220000	1
Chr_8	2240000	6
Chr_8	2260000	1
Chr_8	2280000	1
Chr_8	2300000	2
Chr_8	2320000	4
Chr_8	2340000	2
Chr_8	2360000	2
Chr_8	2380000	3
Chr_8	2400000	4
Chr_8	2420000	3
Chr_8	2440000	3
Chr_8	2460000	5
Chr_8	2480000	6
Chr_8	2500000	2
Chr_9	0	2
Chr_9	20000	4
Chr_9	40000	1
Chr_9	60000	1
Chr_9	80000	3
Chr_9	100000	4
Chr_9	120000	5
Chr_9	140000	6
Chr_9	160000	1
Chr_9	180000	6
Chr_9	200000	7
Chr_9	220000	9
Chr_9	240000	3
Chr_9	260000	6
Chr_9	280000	5
Chr_9	300000	6
Chr_9	320000	5
Chr_9	340000	4
Chr_9	360000	6
Chr_9	2120000	1
Chr_9	2140000	3
Chr_9	2160000	4
Chr_9	2180000	3
Chr_9	2200000	2
Chr_9	2240000	1
Chr_9	2260000	3
Chr_9	2280000	1
Chr_9	2300000	1
Chr_9	2320000	4
Chr_9	2340000	10
Chr_9	2360000	6
Chr_9	2380000	8
Chr_9	2400000	6
Chr_9	2420000	6
Chr_9	2440000	6
Chr_9	2460000	1
Chr_1	640000	1
Chr_1	660000	2
Chr_1	680000	2
Chr_1	700000	5
Chr_1	720000	1
Chr_1	740000	2
Chr_1	760000	3
Chr_1	780000	2
Chr_1	940000	1
Chr_1	980000	4
Chr_1	1020000	1
Chr_1	1060000	2
Chr_1	1100000	1
Chr_1	1120000	3
Chr_1	1140000	2
Chr_1	1200000	4
Chr_1	1240000	1
Chr_1	1280000	1
Chr_1	1400000	1
Chr_1	1480000	1
Chr_1	1500000	1
Chr_1	1780000	1
Chr_1	1940000	2
Chr_1	1960000	1
Chr_1	2100000	1
Chr_1	2260000	1
Chr_1	2280000	3
Chr_1	2560000	2
Chr_1	2600000	1
Chr_1	2640000	3
Chr_1	2660000	1
Chr_1	2780000	2
Chr_1	2820000	2
Chr_1	2880000	2
Chr_1	2920000	2
Chr_1	3120000	2
Chr_1	3220000	2
Chr_1	3240000	1
Chr_1	3320000	4
Chr_1	3340000	4
Chr_1	3360000	2
Chr_1	3380000	3
Chr_1	3400000	1
Chr_1	3420000	1
Chr_1	3440000	6
Chr_1	3460000	5
Chr_1	3480000	1
Chr_1	3520000	2
Chr_10	360000	7
Chr_10	380000	4
Chr_10	400000	3
Chr_10	420000	2
Chr_10	440000	3
Chr_10	460000	1
Chr_10	500000	7
Chr_10	540000	3
Chr_10	560000	3
Chr_10	580000	3
Chr_10	600000	1
Chr_10	660000	3
Chr_10	700000	5
Chr_10	720000	4
Chr_10	760000	1
Chr_10	780000	2
Chr_10	820000	5
Chr_10	860000	4
Chr_10	880000	3
Chr_10	900000	3
Chr_10	920000	1
Chr_10	960000	1
Chr_10	1000000	2
Chr_10	1140000	2
Chr_10	1160000	1
Chr_10	1180000	3
Chr_10	1240000	1
Chr_10	1260000	2
Chr_10	1280000	1
Chr_10	1400000	1
Chr_10	1420000	2
Chr_10	1460000	1
Chr_10	1480000	2
Chr_10	1520000	7
Chr_10	1540000	3
Chr_10	1560000	3
Chr_10	1580000	3
Chr_10	1600000	4
Chr_10	1620000	2
Chr_10	1640000	5
Chr_10	1660000	7
Chr_10	1680000	4
Chr_10	1700000	6
Chr_10	1740000	4
Chr_10	1760000	5
Chr_10	1780000	2
Chr_10	1800000	1
Chr_10	1840000	3
Chr_10	1860000	6
Chr_10	1880000	3
Chr_10	1900000	2
Chr_11	300000	1
Chr_11	320000	1
Chr_11	340000	7
Chr_11	360000	3
Chr_11	380000	1
Chr_11	400000	4
Chr_11	440000	1
Chr_11	480000	3
Chr_11	500000	4
Chr_11	520000	6
Chr_11	540000	9
Chr_11	560000	2
Chr_11	580000	5
Chr_11	600000	7
Chr_11	620000	10
Chr_11	640000	3
Chr_11	700000	2
Chr_11	720000	1
Chr_11	740000	2
Chr_11	760000	1
Chr_11	800000	1
Chr_11	840000	3
Chr_11	860000	1
Chr_11	940000	1
Chr_11	980000	3
Chr_11	1000000	3
Chr_11	1020000	2
Chr_11	1080000	2
Chr_11	1120000	2
Chr_11	1140000	2
Chr_11	1160000	4
Chr_11	1200000	2
Chr_11	1220000	3
Chr_11	1260000	4
Chr_11	1280000	1
Chr_11	1340000	2
Chr_11	1360000	2
Chr_11	1380000	4
Chr_11	1400000	1
Chr_11	1420000	2
Chr_11	1460000	4
Chr_11	1480000	5
Chr_11	1500000	2
Chr_11	1520000	5
Chr_11	1540000	2
Chr_11	1560000	3
Chr_11	1580000	4
Chr_11	1600000	2
Chr_11	1640000	3
Chr_11	1660000	4
Chr_12	320000	5
Chr_12	340000	2
Chr_12	360000	1
Chr_12	400000	1
Chr_12	420000	3
Chr_12	440000	2
Chr_12	460000	4
Chr_12	480000	2
Chr_12	500000	2
Chr_12	520000	2
Chr_12	540000	6
Chr_12	560000	3
Chr_12	580000	4
Chr_12	600000	3
Chr_12	620000	2
Chr_12	640000	3
Chr_12	660000	3
Chr_12	680000	2
Chr_12	700000	3
Chr_12	720000	1
Chr_12	740000	2
Chr_12	760000	4
Chr_12	780000	3
Chr_12	800000	3
Chr_12	820000	4
Chr_12	840000	1
Chr_12	860000	2
Chr_12	880000	4
Chr_12	900000	6
Chr_12	920000	4
Chr_12	940000	2
Chr_12	980000	1
Chr_12	1000000	1
Chr_12	1020000	5
Chr_12	1040000	3
Chr_12	1060000	1
Chr_12	1080000	2
Chr_12	1100000	1
Chr_12	1120000	5
Chr_12	1140000	2
Chr_12	1160000	3
Chr_12	1200000	1
Chr_12	1220000	1
Chr_12	1240000	2
Chr_12	1280000	1
Chr_12	1300000	2
Chr_12	1320000	1
Chr_12	1340000	2
Chr_12	1360000	4
Chr_12	1380000	2
Chr_12	1400000	2
Chr_12	1420000	3
Chr_12	1440000	2
Chr_12	1460000	1
Chr_12	1480000	1
Chr_12	1540000	1
Chr_12	1560000	4
Chr_12	1580000	2
Chr_12	1600000	2
Chr_12	1620000	1
Chr_12	1640000	5
Chr_12	1660000	5
Chr_12	1680000	1
Chr_12	1740000	3
Chr_12	1760000	1
Chr_12	1780000	4
Chr_13	160000	2
Chr_13	180000	2
Chr_13	200000	1
Chr_13	220000	2
Chr_13	240000	5
Chr_13	260000	1
Chr_13	280000	3
Chr_13	300000	3
Chr_13	320000	1
Chr_13	340000	2
Chr_13	360000	2
Chr_13	400000	2
Chr_13	440000	2
Chr_13	480000	2
Chr_13	500000	1
Chr_13	520000	1
Chr_13	540000	2
Chr_13	560000	1
Chr_13	600000	3
Chr_13	660000	2
Chr_13	680000	3
Chr_13	700000	1
Chr_13	720000	2
Chr_13	740000	3
Chr_13	760000	2
Chr_13	780000	5
Chr_13	800000	2
Chr_13	820000	2
Chr_2	580000	3
Chr_2	600000	1
Chr_2	620000	1
Chr_2	640000	1
Chr_2	660000	4
Chr_2	700000	2
Chr_2	720000	3
Chr_2	740000	2
Chr_2	760000	2
Chr_2	780000	2
Chr_2	820000	2
Chr_2	860000	1
Chr_2	920000	1
Chr_2	960000	1
Chr_2	1020000	2
Chr_2	1100000	1
Chr_2	1180000	1
Chr_2	1200000	2
Chr_2	1280000	4
Chr_2	1300000	2
Chr_2	1540000	1
Chr_2	1760000	1
Chr_2	1820000	2
Chr_2	1880000	1
Chr_2	1900000	1
Chr_2	1920000	2
Chr_2	1940000	1
Chr_2	2000000	2
Chr_2	2020000	1
Chr_2	2140000	1
Chr_2	2160000	1
Chr_2	2180000	1
Chr_2	2240000	1
Chr_2	2300000	1
Chr_2	2320000	3
Chr_2	2340000	1
Chr_2	2360000	2
Chr_2	2420000	1
Chr_2	2460000	3
Chr_2	2540000	1
Chr_2	2560000	4
Chr_2	2580000	1
Chr_2	2620000	2
Chr_2	2640000	3
Chr_2	2700000	2
Chr_2	2720000	1
Chr_2	2740000	1
Chr_2	2780000	1
Chr_2	2800000	1
Chr_2	2820000	4
Chr_2	2860000	7
Chr_2	2880000	3
Chr_2	2920000	1
Chr_2	2960000	2
Chr_2	3000000	4
Chr_2	3020000	4
Chr_2	3040000	6
Chr_2	3060000	1
Chr_2	3080000	4
Chr_2	3100000	7
Chr_2	3120000	4
Chr_2	3140000	5
Chr_2	3160000	5
Chr_2	3180000	2
Chr_3	560000	2
Chr_3	600000	8
Chr_3	620000	4
Chr_3	640000	1
Chr_3	660000	6
Chr_3	680000	7
Chr_3	700000	4
Chr_3	720000	1
Chr_3	740000	7
Chr_3	760000	7
Chr_3	780000	2
Chr_3	840000	4
Chr_3	860000	4
Chr_3	880000	2
Chr_3	900000	1
Chr_3	920000	3
Chr_3	940000	2
Chr_3	960000	1
Chr_3	980000	1
Chr_3	1000000	2
Chr_3	1020000	1
Chr_3	1040000	2
Chr_3	1060000	3
Chr_3	1080000	1
Chr_3	1140000	1
Chr_3	1200000	1
Chr_3	1280000	1
Chr_3	1320000	2
Chr_3	1340000	2
Chr_3	1400000	1
Chr_3	1440000	1
Chr_3	1560000	1
Chr_3	1640000	1
Chr_3	1660000	2
Chr_3	1740000	1
Chr_3	1760000	1
Chr_3	1860000	2
Chr_3	1960000	1
Chr_3	2020000	1
Chr_3	2120000	1
Chr_3	2140000	1
Chr_3	2180000	2
Chr_3	2200000	2
Chr_3	2320000	2
Chr_3	2340000	1
Chr_3	2400000	1
Chr_3	2420000	5
Chr_3	2440000	1
Chr_3	2480000	1
Chr_3	2500000	4
Chr_3	2580000	2
Chr_3	2700000	1
Chr_3	2720000	1
Chr_3	2740000	1
Chr_3	2760000	1
Chr_3	2780000	1
Chr_3	2840000	4
Chr_3	2860000	1
Chr_3	2880000	2
Chr_3	2920000	1
Chr_3	2940000	4
Chr_3	2960000	3
Chr_3	3000000	2
Chr_3	3040000	3
Chr_3	3060000	1
Chr_3	3080000	3
Chr_4	540000	2
Chr_4	560000	1
Chr_4	580000	2
Chr_4	600000	4
Chr_4	620000	3
Chr_4	640000	4
Chr_4	660000	3
Chr_4	680000	4
Chr_4	700000	3
Chr_4	720000	4
Chr_4	740000	1
Chr_4	760000	5
Chr_4	780000	2
Chr_4	800000	4
Chr_4	820000	7
Chr_4	840000	9
Chr_4	860000	9
Chr_4	880000	7
Chr_4	900000	5
Chr_4	940000	3
Chr_4	1000000	3
Chr_4	1020000	2
Chr_4	1040000	6
Chr_4	1060000	9
Chr_4	1080000	4
Chr_4	1100000	1
Chr_4	1120000	5
Chr_4	1140000	3
Chr_4	1160000	4
Chr_4	1180000	3
Chr_4	1200000	2
Chr_4	1220000	3
Chr_4	1240000	2
Chr_4	1260000	2
Chr_4	1300000	3
Chr_4	1320000	2
Chr_4	1360000	1
Chr_4	1400000	1
Chr_4	1420000	3
Chr_4	1460000	2
Chr_4	1480000	1
Chr_4	1520000	2
Chr_4	1540000	2
Chr_4	1580000	1
Chr_4	1600000	1
Chr_4	1640000	3
Chr_4	1680000	1
Chr_4	1700000	2
Chr_4	1720000	2
Chr_4	1800000	1
Chr_4	1820000	1
Chr_4	1840000	1
Chr_4	1900000	1
Chr_4	1920000	1
Chr_4	1960000	1
Chr_4	1980000	1
Chr_4	2020000	1
Chr_4	2040000	3
Chr_4	2100000	2
Chr_4	2160000	1
Chr_4	2180000	3
Chr_4	2200000	3
Chr_4	2220000	1
Chr_4	2400000	1
Chr_4	2440000	1
Chr_4	2460000	5
Chr_4	2480000	1
Chr_4	2540000	1
Chr_4	2560000	2
Chr_4	2580000	2
Chr_4	2600000	4
Chr_4	2620000	4
Chr_4	2640000	2
Chr_4	2660000	1
Chr_4	2680000	1
Chr_4	2700000	2
Chr_4	2760000	3
Chr_4	2780000	1
Chr_4	2820000	1
Chr_4	2840000	5
Chr_4	2860000	4
Chr_4	2880000	3
Chr_4	2900000	4
Chr_4	2920000	1
Chr_4	2940000	3
Chr_4	2960000	1
Chr_4	2980000	2
Chr_4	3020000	8
Chr_5	540000	3
Chr_5	600000	4
Chr_5	620000	7
Chr_5	640000	5
Chr_5	660000	2
Chr_5	680000	2
Chr_5	700000	1
Chr_5	720000	4
Chr_5	780000	2
Chr_5	800000	1
Chr_5	840000	2
Chr_5	860000	2
Chr_5	920000	1
Chr_5	940000	2
Chr_5	960000	1
Chr_5	1000000	1
Chr_5	1020000	4
Chr_5	1140000	3
Chr_5	1200000	1
Chr_5	1220000	1
Chr_5	1240000	1
Chr_5	1340000	1
Chr_5	1380000	1
Chr_5	1440000	2
Chr_5	1460000	1
Chr_5	1540000	1
Chr_5	1660000	2
Chr_5	1700000	1
Chr_5	1740000	1
Chr_5	1960000	1
Chr_5	2120000	1
Chr_5	2160000	1
Chr_5	2300000	2
Chr_5	2400000	2
Chr_5	2440000	2
Chr_5	2520000	5
Chr_5	2540000	4
Chr_5	2560000	1
Chr_5	2580000	1
Chr_5	2620000	2
Chr_5	2640000	2
Chr_5	2660000	2
Chr_5	2680000	3
Chr_5	2700000	1
Chr_5	2720000	1
Chr_5	2740000	4
Chr_5	2760000	3
Chr_5	2780000	4
Chr_5	2800000	1
Chr_5	2840000	2
Chr_5	2860000	3
Chr_5	2880000	3
Chr_5	2920000	1
Chr_5	2940000	4
Chr_6	320000	2
Chr_6	340000	7
Chr_6	360000	5
Chr_6	440000	2
Chr_6	460000	2
Chr_6	480000	1
Chr_6	500000	2
Chr_6	520000	3
Chr_6	540000	2
Chr_6	640000	2
Chr_6	660000	2
Chr_6	680000	2
Chr_6	700000	1
Chr_6	720000	2
Chr_6	740000	1
Chr_6	760000	1
Chr_6	780000	1
Chr_6	800000	1
Chr_6	820000	5
Chr_6	840000	2
Chr_6	860000	5
Chr_6	880000	8
Chr_6	900000	3
Chr_6	960000	3
Chr_6	980000	2
Chr_6	1020000	2
Chr_6	1040000	1
Chr_6	1060000	1
Chr_6	1080000	2
Chr_6	1100000	1
Chr_6	1120000	1
Chr_6	1160000	3
Chr_6	1180000	1
Chr_6	1200000	1
Chr_6	1220000	2
Chr_6	1240000	4
Chr_6	1260000	4
Chr_6	1280000	3
Chr_6	1300000	3
Chr_6	1320000	5
Chr_6	1340000	2
Chr_6	1360000	3
Chr_6	1380000	3
Chr_6	1400000	2
Chr_6	1420000	6
Chr_6	1440000	1
Chr_6	1460000	2
Chr_6	1480000	3
Chr_6	1500000	6
Chr_6	1520000	3
Chr_6	1540000	4
Chr_6	1560000	4
Chr_6	1600000	1
Chr_6	1620000	4
Chr_6	1640000	5
Chr_6	1660000	6
Chr_6	1680000	1
Chr_6	1700000	3
Chr_7	460000	4
Chr_7	480000	1
Chr_7	500000	1
Chr_7	520000	6
Chr_7	540000	4
Chr_7	560000	4
Chr_7	580000	2
Chr_7	600000	3
Chr_7	620000	4
Chr_7	660000	3
Chr_7	680000	2
Chr_7	700000	4
Chr_7	720000	2
Chr_7	760000	4
Chr_7	780000	1
Chr_7	800000	4
Chr_7	820000	3
Chr_7	840000	2
Chr_7	860000	1
Chr_7	900000	2
Chr_7	920000	3
Chr_7	980000	1
Chr_7	1000000	4
Chr_7	1020000	3
Chr_7	1040000	2
Chr_7	1080000	2
Chr_7	1100000	1
Chr_7	1160000	1
Chr_7	1260000	1
Chr_7	1380000	3
Chr_7	1520000	4
Chr_7	1580000	1
Chr_7	1620000	1
Chr_7	1680000	3
Chr_7	1720000	3
Chr_7	1740000	2
Chr_7	1760000	1
Chr_7	1780000	5
Chr_7	1800000	2
Chr_7	1820000	1
Chr_7	1940000	1
Chr_7	1960000	3
Chr_7	1980000	2
Chr_7	2000000	1
Chr_7	2040000	3
Chr_7	2080000	1
Chr_7	2140000	2
Chr_7	2160000	1
Chr_7	2180000	2
Chr_7	2200000	2
Chr_7	2220000	2
Chr_7	2240000	4
Chr_7	2260000	1
Chr_7	2280000	2
Chr_7	2300000	2
Chr_7	2320000	1
Chr_7	2380000	3
Chr_7	2420000	2
Chr_7	2440000	4
Chr_7	2460000	3
Chr_7	2480000	4
Chr_7	2500000	7
Chr_8	380000	3
Chr_8	400000	2
Chr_8	420000	4
Chr_8	440000	3
Chr_8	460000	1
Chr_8	480000	2
Chr_8	500000	5
Chr_8	520000	4
Chr_8	540000	5
Chr_8	560000	2
Chr_8	580000	2
Chr_8	600000	3
Chr_8	620000	3
Chr_8	640000	4
Chr_8	660000	3
Chr_8	680000	4
Chr_8	700000	2
Chr_8	720000	2
Chr_8	780000	1
Chr_8	820000	1
Chr_8	860000	1
Chr_8	920000	1
Chr_8	960000	2
Chr_8	1020000	1
Chr_8	1060000	1
Chr_8	1100000	6
Chr_8	1120000	1
Chr_8	1140000	3
Chr_8	1160000	2
Chr_8	1300000	1
Chr_8	1360000	1
Chr_8	1520000	2
Chr_8	1560000	1
Chr_8	1660000	2
Chr_8	1680000	3
Chr_8	1720000	1
Chr_8	1740000	2
Chr_8	1760000	5
Chr_8	1780000	3
Chr_8	1900000	4
Chr_8	1920000	1
Chr_8	1960000	5
Chr_8	1980000	3
Chr_8	2000000	8
Chr_8	2020000	5
Chr_8	2040000	1
Chr_8	2060000	2
Chr_8	2080000	2
Chr_8	2100000	2
Chr_8	2120000	6
Chr_9	380000	5
Chr_9	400000	3
Chr_9	420000	2
Chr_9	440000	3
Chr_9	460000	4
Chr_9	480000	2
Chr_9	500000	5
Chr_9	520000	1
Chr_9	540000	4
Chr_9	560000	5
Chr_9	580000	3
Chr_9	600000	5
Chr_9	620000	3
Chr_9	640000	1
Chr_9	680000	1
Chr_9	700000	4
Chr_9	720000	3
Chr_9	740000	7
Chr_9	760000	3
Chr_9	780000	2
