CHROM	BIN	TOTAL
Chr_5	920000	2
Chr_5	960000	3
Chr_5	1000000	3
Chr_5	1020000	2
Chr_5	1040000	2
Chr_5	1060000	2
Chr_5	1080000	1
Chr_5	1100000	1
Chr_5	1120000	2
Chr_5	1180000	4
Chr_5	1220000	7
Chr_5	1240000	1
Chr_5	1260000	3
Chr_5	1280000	2
Chr_5	1300000	3
Chr_5	1320000	2
Chr_5	1340000	2
Chr_5	1360000	2
Chr_5	1380000	2
Chr_5	1400000	1
Chr_5	1420000	1
Chr_5	1440000	3
Chr_5	1460000	5
Chr_5	1480000	1
Chr_5	1500000	2
Chr_5	1520000	1
Chr_5	1540000	1
Chr_5	1560000	1
Chr_5	1580000	1
Chr_5	1600000	3
Chr_5	1620000	1
Chr_5	1640000	6
Chr_5	1660000	1
Chr_5	1680000	1
Chr_5	1700000	1
Chr_5	1720000	1
Chr_5	1740000	1
Chr_5	1780000	1
Chr_5	1800000	5
Chr_5	1820000	3
Chr_5	1840000	1
Chr_5	1880000	1
Chr_5	1900000	2
Chr_7	600000	3
Chr_7	620000	2
Chr_7	640000	6
Chr_7	660000	1
Chr_7	680000	1
Chr_7	700000	3
Chr_7	720000	1
Chr_7	740000	3
Chr_7	800000	2
Chr_7	820000	1
Chr_7	860000	2
Chr_7	880000	6
Chr_7	900000	4
Chr_7	940000	3
Chr_7	960000	1
Chr_7	980000	1
Chr_7	1000000	1
Chr_7	1020000	3
Chr_7	1060000	1
Chr_7	1080000	2
Chr_7	1100000	2
Chr_7	1140000	3
Chr_7	1200000	3
Chr_7	1220000	3
Chr_7	1240000	1
Chr_7	1260000	2
Chr_7	1320000	2
Chr_7	1340000	1
Chr_7	1360000	1
Chr_7	1380000	1
Chr_7	1400000	2
Chr_7	1440000	1
Chr_7	1460000	3
Chr_7	1480000	2
Chr_7	1500000	1
Chr_7	1540000	3
Chr_7	1580000	1
Chr_7	1600000	4
Chr_7	1620000	4
Chr_7	1640000	3
Chr_7	1700000	2
Chr_7	1720000	1
Chr_7	1740000	5
Chr_7	1760000	2
Chr_7	1800000	2
Chr_7	1820000	1
Chr_7	1840000	1
Chr_7	1880000	5
Chr_7	1920000	2
Chr_7	1940000	2
Chr_7	1960000	4
Chr_7	1980000	1
Chr_7	2000000	1
Chr_7	2020000	1
Chr_7	2040000	2
Chr_7	2060000	2
Chr_7	2080000	2
Chr_7	2100000	1
Chr_7	2120000	2
Chr_7	2140000	1
Chr_7	2160000	2
Chr_7	2180000	3
Chr_7	2200000	2
Chr_7	2220000	3
Chr_7	2240000	1
Chr_7	2260000	3
Chr_7	2280000	3
Chr_7	2300000	1
Chr_8	120000	3
Chr_8	140000	3
Chr_8	160000	1
Chr_8	180000	6
Chr_8	200000	2
Chr_8	220000	1
Chr_8	260000	1
Chr_8	280000	3
Chr_8	300000	1
Chr_8	320000	3
Chr_8	340000	6
Chr_8	360000	1
Chr_8	380000	2
Chr_8	440000	1
Chr_8	460000	4
Chr_8	480000	1
Chr_8	500000	2
Chr_8	520000	1
Chr_8	540000	1
Chr_8	560000	2
Chr_8	580000	4
Chr_8	600000	1
Chr_8	620000	1
Chr_8	660000	1
Chr_8	680000	1
Chr_8	700000	2
Chr_8	720000	3
Chr_8	740000	1
Chr_8	760000	2
Chr_8	780000	2
Chr_8	800000	2
Chr_8	840000	1
Chr_8	880000	1
Chr_8	920000	1
Chr_8	1280000	1
Chr_8	1300000	2
Chr_8	1340000	2
Chr_8	1360000	2
Chr_8	1380000	1
Chr_8	1400000	1
Chr_8	1440000	4
Chr_8	1460000	2
Chr_8	1480000	4
Chr_8	1500000	3
Chr_8	1520000	3
Chr_8	1540000	4
Chr_8	1560000	2
Chr_8	1580000	4
Chr_8	1620000	1
Chr_8	1640000	3
Chr_8	1660000	2
Chr_8	1680000	3
Chr_8	1700000	2
Chr_8	1720000	1
Chr_8	1740000	4
Chr_8	1760000	3
Chr_8	1780000	1
Chr_8	1800000	2
Chr_8	1820000	3
Chr_8	1840000	3
Chr_8	1860000	4
Chr_8	1880000	1
Chr_8	1900000	3
Chr_8	1920000	3
Chr_8	1940000	2
Chr_8	1960000	2
Chr_8	1980000	1
Chr_8	2000000	1
Chr_8	2040000	7
Chr_9	860000	2
Chr_9	880000	1
Chr_9	900000	2
Chr_9	920000	3
Chr_9	940000	4
Chr_9	960000	4
Chr_9	980000	2
Chr_9	1000000	3
Chr_9	1020000	5
Chr_9	1040000	2
Chr_9	1060000	1
Chr_9	1080000	3
Chr_9	1100000	1
Chr_9	1120000	1
Chr_9	1140000	2
Chr_9	1160000	2
Chr_9	1180000	2
Chr_9	1200000	4
Chr_9	1220000	2
Chr_9	1240000	4
Chr_9	1260000	3
Chr_9	1280000	1
Chr_9	1320000	2
Chr_9	1340000	3
Chr_9	1360000	5
Chr_9	1380000	2
Chr_9	1400000	1
Chr_9	1420000	1
Chr_9	1440000	2
Chr_9	1460000	3
Chr_9	1480000	3
Chr_9	1500000	3
Chr_9	1520000	1
Chr_9	1540000	1
Chr_9	1560000	2
Chr_9	1580000	3
Chr_9	1600000	1
Chr_9	1620000	4
Chr_9	1640000	3
Chr_9	1660000	5
Chr_9	1680000	3
Chr_9	1700000	5
Chr_9	1720000	2
Chr_9	1740000	2
Chr_9	1760000	6
Chr_9	1780000	3
Chr_9	1800000	2
Chr_9	1820000	2
Chr_9	1840000	3
Chr_9	1880000	2
Chr_9	1900000	5
Chr_9	1920000	3
Chr_9	1940000	2
Chr_9	1960000	2
Chr_9	1980000	2
Chr_9	2000000	5
Chr_9	2020000	3
