CHROM	BIN	TOTAL
Chr_2	60000	2
Chr_2	80000	1
Chr_2	100000	4
Chr_2	120000	2
Chr_2	140000	3
Chr_2	160000	2
Chr_2	180000	2
Chr_2	200000	5
Chr_2	220000	3
Chr_2	260000	2
Chr_2	280000	1
Chr_2	320000	2
Chr_2	340000	1
Chr_2	360000	3
Chr_2	380000	1
Chr_2	400000	2
Chr_2	420000	2
Chr_2	440000	1
Chr_2	460000	2
Chr_2	480000	1
Chr_2	500000	1
Chr_2	520000	4
Chr_2	540000	3
Chr_2	560000	2
Chr_2	3260000	5
Chr_2	3280000	1
Chr_2	3400000	3
Chr_2	3420000	4
Chr_2	3440000	1
Chr_2	3460000	2
Chr_2	3480000	1
Chr_2	3500000	3
Chr_2	3520000	2
Chr_2	3540000	1
Chr_2	3560000	2
Chr_2	3620000	1
Chr_2	3660000	3
Chr_3	0	1
Chr_3	20000	1
Chr_3	40000	1
Chr_3	60000	3
Chr_3	100000	2
Chr_3	140000	2
Chr_3	160000	1
Chr_3	180000	5
Chr_3	200000	3
Chr_3	220000	1
Chr_3	240000	3
Chr_3	260000	2
Chr_3	280000	3
Chr_3	300000	1
Chr_3	320000	1
Chr_3	420000	5
Chr_3	440000	3
Chr_3	460000	4
Chr_3	500000	2
Chr_3	520000	4
Chr_3	540000	2
Chr_3	3100000	2
Chr_3	3120000	1
Chr_3	3140000	4
Chr_3	3160000	3
Chr_3	3180000	4
Chr_3	3200000	2
Chr_3	3240000	1
Chr_3	3260000	2
Chr_3	3280000	3
Chr_3	3300000	2
Chr_3	3320000	2
Chr_3	3340000	2
Chr_3	3380000	2
Chr_3	3400000	1
Chr_3	3420000	1
Chr_3	3440000	2
Chr_3	3460000	1
Chr_3	3480000	1
Chr_3	3500000	1
Chr_3	3540000	1
Chr_3	3580000	2
Chr_3	3600000	1
Chr_3	3620000	1
Chr_4	0	1
Chr_4	40000	1
Chr_4	80000	1
Chr_4	100000	1
Chr_4	120000	2
Chr_4	140000	2
Chr_4	160000	3
Chr_4	180000	4
Chr_4	200000	1
Chr_4	220000	4
Chr_4	240000	2
Chr_4	260000	2
Chr_4	280000	4
Chr_4	300000	4
Chr_4	320000	5
Chr_4	340000	4
Chr_4	360000	3
Chr_4	380000	4
Chr_4	400000	2
Chr_4	420000	3
Chr_4	440000	6
Chr_4	460000	1
Chr_4	480000	4
Chr_4	500000	5
Chr_4	520000	2
Chr_4	3040000	3
Chr_4	3060000	2
Chr_4	3080000	1
Chr_4	3100000	2
Chr_4	3120000	3
Chr_4	3140000	4
Chr_4	3160000	1
Chr_4	3180000	1
Chr_4	3220000	1
Chr_4	3240000	1
Chr_4	3260000	1
Chr_4	3280000	2
Chr_4	3360000	2
Chr_4	3380000	2
Chr_4	3400000	2
Chr_4	3420000	1
Chr_4	3500000	1
Chr_4	3540000	1
Chr_5	0	1
Chr_5	20000	1
Chr_5	40000	1
Chr_5	60000	2
Chr_5	140000	1
Chr_5	160000	3
Chr_5	180000	2
Chr_5	200000	1
Chr_5	220000	3
Chr_5	240000	2
Chr_5	280000	4
Chr_5	300000	1
Chr_5	320000	4
Chr_5	340000	3
Chr_5	360000	3
Chr_5	380000	5
Chr_5	400000	2
Chr_5	420000	3
Chr_5	440000	3
Chr_5	460000	4
Chr_5	480000	2
Chr_5	500000	3
Chr_5	520000	1
Chr_5	2960000	6
Chr_5	2980000	1
Chr_5	3000000	4
Chr_5	3020000	6
Chr_5	3040000	5
Chr_5	3060000	3
Chr_5	3080000	1
Chr_5	3120000	1
Chr_5	3140000	1
Chr_5	3160000	1
Chr_5	3180000	2
Chr_5	3200000	1
Chr_5	3220000	1
Chr_5	3240000	1
Chr_5	3260000	4
Chr_5	3300000	2
Chr_5	3320000	1
Chr_5	3360000	2
Chr_5	3420000	1
Chr_6	80000	3
Chr_6	100000	3
Chr_6	120000	6
Chr_6	140000	2
Chr_6	200000	5
Chr_6	220000	7
Chr_6	240000	2
Chr_6	280000	1
Chr_6	1820000	1
Chr_6	1860000	1
Chr_6	1900000	2
Chr_6	1920000	3
Chr_6	1980000	2
Chr_7	0	3
Chr_7	20000	2
Chr_7	40000	2
Chr_7	60000	1
Chr_7	80000	1
Chr_7	120000	1
Chr_7	160000	1
Chr_7	240000	1
Chr_7	260000	1
Chr_7	320000	1
Chr_7	360000	3
Chr_7	380000	1
Chr_7	400000	4
Chr_7	420000	1
Chr_7	440000	2
Chr_7	2520000	2
Chr_7	2540000	2
Chr_7	2580000	4
Chr_7	2600000	3
Chr_7	2620000	3
Chr_7	2640000	3
Chr_7	2660000	1
Chr_7	2700000	2
Chr_7	2720000	2
Chr_7	2800000	3
Chr_7	2820000	3
Chr_7	2880000	1
Chr_7	2900000	1
Chr_7	2920000	4
Chr_7	2940000	1
Chr_8	0	1
Chr_8	20000	1
Chr_8	40000	2
Chr_8	60000	3
Chr_8	100000	1
Chr_8	120000	1
Chr_8	140000	3
Chr_8	160000	1
Chr_8	180000	2
Chr_8	200000	3
Chr_8	220000	1
Chr_8	240000	3
Chr_8	260000	2
Chr_8	280000	3
Chr_8	300000	2
Chr_8	320000	3
Chr_8	340000	2
Chr_8	360000	4
Chr_8	2140000	2
Chr_8	2160000	1
Chr_8	2180000	5
Chr_8	2200000	3
Chr_8	2220000	3
Chr_8	2240000	2
Chr_8	2260000	2
Chr_8	2280000	2
Chr_8	2320000	2
Chr_8	2340000	1
Chr_8	2360000	2
Chr_8	2400000	3
Chr_8	2420000	1
Chr_8	2440000	3
Chr_8	2460000	2
Chr_8	2500000	1
Chr_9	0	1
Chr_9	40000	1
Chr_9	120000	1
Chr_9	160000	3
Chr_9	2120000	4
Chr_9	2160000	2
Chr_9	2180000	3
Chr_9	2200000	2
Chr_9	2220000	3
Chr_9	2300000	1
Chr_9	2360000	1
Chr_9	2420000	1
Chr_9	2440000	2
