CHROM	BIN	TOTAL
Chr_2	3660000	2
Chr_2	3680000	2
Chr_2	3700000	3
Chr_2	3720000	4
Chr_3	0	3
Chr_3	20000	2
Chr_3	40000	1
Chr_3	60000	1
Chr_3	80000	4
Chr_3	100000	4
Chr_3	120000	2
Chr_3	140000	2
Chr_3	160000	4
Chr_3	180000	3
Chr_3	200000	7
Chr_3	220000	2
Chr_3	240000	4
Chr_3	260000	4
Chr_3	280000	1
Chr_3	340000	6
Chr_3	360000	5
Chr_3	380000	2
Chr_3	400000	2
Chr_3	420000	4
Chr_3	440000	5
Chr_3	460000	2
Chr_3	500000	2
Chr_3	520000	2
Chr_3	540000	3
Chr_3	3100000	3
Chr_3	3120000	1
Chr_3	3160000	1
Chr_3	3180000	2
Chr_3	3200000	1
Chr_3	3220000	2
Chr_3	3240000	2
Chr_3	3260000	2
Chr_3	3280000	2
Chr_3	3300000	1
Chr_3	3320000	2
Chr_3	3340000	1
Chr_3	3380000	3
Chr_3	3400000	1
Chr_3	3420000	4
Chr_3	3440000	2
Chr_3	3460000	2
Chr_3	3480000	3
Chr_3	3500000	2
Chr_3	3520000	3
Chr_3	3540000	1
Chr_3	3560000	2
Chr_3	3580000	1
Chr_3	3600000	1
Chr_4	20000	3
Chr_4	40000	3
Chr_4	60000	5
Chr_4	80000	7
Chr_4	120000	4
Chr_4	140000	4
Chr_4	160000	4
Chr_4	180000	2
Chr_4	200000	2
Chr_4	220000	1
Chr_4	240000	3
Chr_4	260000	2
Chr_4	280000	1
Chr_4	300000	1
Chr_4	320000	1
Chr_4	340000	5
Chr_4	360000	2
Chr_4	380000	1
Chr_4	400000	2
Chr_4	420000	1
Chr_4	440000	2
Chr_4	460000	2
Chr_4	480000	2
Chr_4	500000	1
Chr_4	3040000	1
Chr_4	3060000	3
Chr_4	3080000	2
Chr_4	3100000	6
Chr_4	3120000	3
Chr_4	3140000	3
Chr_4	3180000	3
Chr_4	3200000	3
Chr_4	3220000	5
Chr_4	3260000	4
Chr_4	3280000	6
Chr_4	3300000	3
Chr_4	3320000	2
Chr_4	3340000	4
Chr_4	3360000	4
Chr_4	3380000	2
Chr_4	3400000	3
Chr_4	3420000	3
Chr_4	3440000	1
Chr_4	3480000	3
Chr_4	3500000	4
Chr_4	3520000	1
Chr_4	3540000	3
Chr_5	0	1
Chr_5	20000	1
Chr_5	40000	1
Chr_5	60000	4
Chr_5	80000	3
Chr_5	100000	3
Chr_5	120000	3
Chr_5	140000	3
Chr_5	160000	1
Chr_5	180000	2
Chr_5	200000	2
Chr_5	220000	3
Chr_5	240000	1
Chr_5	260000	2
Chr_5	280000	2
Chr_5	300000	3
Chr_5	340000	3
Chr_5	360000	1
Chr_5	400000	4
Chr_5	420000	2
Chr_5	440000	1
Chr_5	460000	1
Chr_5	480000	2
Chr_5	520000	5
Chr_5	2960000	3
Chr_5	2980000	2
Chr_5	3000000	2
Chr_5	3020000	1
Chr_5	3040000	1
Chr_5	3060000	2
Chr_5	3080000	1
Chr_5	3100000	1
Chr_5	3120000	3
Chr_5	3140000	3
Chr_5	3160000	1
Chr_5	3180000	2
Chr_5	3200000	2
Chr_5	3220000	3
Chr_5	3240000	3
Chr_5	3260000	3
Chr_5	3300000	3
Chr_5	3320000	1
Chr_5	3340000	3
Chr_5	3360000	3
Chr_5	3420000	1
Chr_5	3440000	2
Chr_6	0	2
Chr_6	40000	1
Chr_6	60000	1
Chr_6	80000	3
Chr_6	100000	6
Chr_6	120000	2
Chr_6	140000	1
Chr_6	160000	1
Chr_6	180000	1
Chr_6	200000	1
Chr_6	220000	3
Chr_6	260000	1
Chr_6	300000	1
Chr_6	1720000	1
Chr_6	1780000	7
Chr_6	1800000	6
Chr_6	1820000	1
Chr_6	1900000	1
Chr_6	1940000	1
Chr_6	1960000	2
Chr_6	2000000	3
Chr_7	0	1
Chr_7	20000	1
Chr_7	40000	3
Chr_7	60000	3
Chr_7	80000	1
Chr_7	100000	1
Chr_7	120000	1
Chr_7	140000	2
Chr_7	160000	1
Chr_7	180000	1
Chr_7	200000	2
Chr_7	220000	3
Chr_7	240000	2
Chr_7	260000	6
Chr_7	280000	3
Chr_7	360000	2
Chr_7	380000	4
Chr_7	420000	2
Chr_7	2520000	1
Chr_7	2540000	2
Chr_7	2560000	2
Chr_7	2580000	1
Chr_7	2600000	3
Chr_7	2620000	1
Chr_7	2660000	1
Chr_7	2680000	3
Chr_7	2720000	4
Chr_7	2740000	6
Chr_7	2760000	1
Chr_7	2780000	2
Chr_7	2800000	5
Chr_7	2820000	4
Chr_7	2840000	2
Chr_7	2860000	5
Chr_7	2880000	4
Chr_7	2900000	3
Chr_7	2920000	3
Chr_7	2940000	5
Chr_8	0	4
Chr_8	20000	2
Chr_8	40000	3
Chr_8	60000	1
Chr_8	80000	1
Chr_8	100000	3
Chr_8	120000	3
Chr_8	140000	3
Chr_8	160000	1
Chr_8	180000	6
Chr_8	200000	2
Chr_8	220000	1
Chr_8	260000	1
Chr_8	280000	3
Chr_8	300000	1
Chr_8	320000	3
Chr_8	340000	6
Chr_8	360000	1
Chr_8	2140000	3
Chr_8	2160000	1
Chr_8	2180000	3
Chr_8	2200000	3
Chr_8	2220000	3
Chr_8	2240000	2
Chr_8	2260000	5
Chr_8	2280000	3
Chr_8	2300000	4
Chr_8	2320000	3
Chr_8	2340000	6
Chr_8	2380000	5
Chr_8	2400000	2
Chr_8	2420000	6
Chr_8	2440000	3
Chr_8	2460000	1
Chr_8	2500000	2
Chr_9	0	2
Chr_9	20000	5
Chr_9	40000	3
Chr_9	60000	2
Chr_9	100000	3
Chr_9	120000	1
Chr_9	140000	2
Chr_9	160000	2
Chr_9	240000	1
Chr_9	260000	2
Chr_9	280000	1
Chr_9	300000	1
Chr_9	320000	1
Chr_9	360000	4
Chr_9	2120000	2
Chr_9	2140000	3
Chr_9	2160000	1
Chr_9	2180000	1
Chr_9	2220000	1
Chr_9	2260000	2
Chr_9	2280000	3
Chr_9	2320000	3
Chr_9	2380000	1
Chr_9	2400000	3
Chr_9	2420000	3
Chr_9	2440000	3
Chr_9	2460000	4
