#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_11537	Chr_3	2212628	2214971	Pkinase	1
CC1G_11631	Chr_4	1321289	1324745	Pkinase	1
CC1G_11711	Chr_10	1503649	1504586	Pkinase	1
CC1G_11932	Chr_2	1733578	1736435	Pkinase	1
CC1G_12014	Chr_2	1320999	1324648	Pkinase	1
CC1G_12692	Chr_9	209702	211558	Pkinase	1
CC1G_13163	Chr_7	1856365	1858184	Pkinase	1
CC1G_13566	Chr_1	293264	294629	Pkinase	1
CC1G_13618	Chr_1	1254756	1256788	Pkinase	1
CC1G_13678	Chr_1	2212002	2221990	Pkinase	1
CC1G_13687	Chr_1	2320123	2324433	Pkinase	1
CC1G_13697	Chr_1	2477603	2478922	Pkinase	1
CC1G_13722	Chr_1	2910809	2912962	Pkinase	1
CC1G_13957	Chr_2	2096537	2102314	Pkinase	1
CC1G_13958	Chr_2	2103781	2106198	Pkinase	1
CC1G_13961	Chr_2	2277277	2282081	Pkinase	1
CC1G_14171	Chr_3	1449237	1450812	Pkinase	1
CC1G_14241	Chr_3	2509181	2511021	Pkinase	1
CC1G_14245	Chr_3	2545782	2549883	Pkinase	1
CC1G_14606	Chr_5	1320601	1325656	Pkinase	1
CC1G_14638	Chr_5	1644689	1647119	Pkinase	1
CC1G_14667	Chr_5	2033270	2036912	Pkinase	1
CC1G_14865	Chr_7	1942820	1945715	Pkinase	1
CC1G_15120	Chr_9	285715	288158	Pkinase	1
CC1G_15177	Chr_9	1193215	1196312	Pkinase	1
CC1G_15178	Chr_9	1196778	1199133	Pkinase	1
CC1G_15192	Chr_9	1550436	1551746	Pkinase	1
CC1G_15304	Chr_10	1124480	1128061	Pkinase	1
CC1G_15424	Chr_12	1063492	1066942	Pkinase	1
CC1G_15433	Chr_12	1218741	1220138	Pkinase	1
CC1G_15475	Chr_12	1913198	1914528	Pkinase	1
CC1G_15537	Chr_6	518788	520964	Pkinase	1
CC1G_15591	Chr_6	1249589	1253204	Pkinase	1
CC1G_15592	Chr_6	1341048	1343987	Pkinase	1
CC1G_15684	Chr_11	695086	697876	Pkinase	1
