#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_07707	Chr_9	1233487	1234598	MMR_HSR1	1
CC1G_07742	Chr_9	1337158	1339808	MMR_HSR1	1
CC1G_08213	Chr_5	568319	570910	MMR_HSR1	1
CC1G_08286	Chr_2	86066	87377	MMR_HSR1	1
CC1G_08357	Chr_7	2446553	2447815	MMR_HSR1	1
CC1G_08498	Chr_9	2157369	2158618	MMR_HSR1	1
CC1G_08595	Chr_9	2088500	2089633	MMR_HSR1	1
CC1G_08599	Chr_9	2095906	2096878	MMR_HSR1	1
CC1G_08600	Chr_9	2101443	2102312	MMR_HSR1	1
CC1G_08604	Chr_9	2114939	2116127	MMR_HSR1	1
CC1G_08615	Chr_9	2138926	2140825	MMR_HSR1	2
CC1G_08617	Chr_9	2144017	2145276	MMR_HSR1	1
CC1G_08748	Chr_10	967783	971747	MMR_HSR1	1
CC1G_09345	Chr_3	1304567	1307131	MMR_HSR1	1
CC1G_09429	Chr_10	699598	701409	MMR_HSR1	1
CC1G_09973	Chr_9	2375127	2376558	MMR_HSR1	1
CC1G_10270	Chr_1	1352627	1354356	MMR_HSR1	1
CC1G_10651	Chr_5	2817613	2818979	MMR_HSR1	1
CC1G_10928	Chr_4	1579516	1581216	MMR_HSR1	1
CC1G_11210	Chr_10	1493883	1495250	MMR_HSR1	1
CC1G_11510	Chr_2	2617476	2620094	MMR_HSR1	1
CC1G_12073	Chr_1	586277	587294	MMR_HSR1	1
CC1G_12075	Chr_1	590586	591859	MMR_HSR1	1
CC1G_12077	Chr_1	594598	595684	MMR_HSR1	1
CC1G_12078	Chr_1	596130	597825	MMR_HSR1	1
CC1G_12079	Chr_1	598101	599304	MMR_HSR1	1
CC1G_12080	Chr_1	599536	601244	MMR_HSR1	1
CC1G_12081	Chr_1	602185	603260	MMR_HSR1	1
CC1G_12192	Chr_1	1164484	1165435	MMR_HSR1	1
CC1G_12292	Chr_2	653108	654578	MMR_HSR1	1
CC1G_12342	Chr_10	1384153	1386354	MMR_HSR1	1
CC1G_12343	Chr_10	1387202	1389097	MMR_HSR1	1
CC1G_12375	Chr_4	1487027	1488652	MMR_HSR1	1
CC1G_13696	Chr_1	2473885	2477290	MMR_HSR1	1
CC1G_13743	Chr_1	3232038	3235729	MMR_HSR1	1
CC1G_14285	Chr_3	3249636	3252102	MMR_HSR1	1
CC1G_14380	Chr_4	1560538	1561469	MMR_HSR1	1
CC1G_14570	Chr_5	820449	824983	MMR_HSR1	1
CC1G_14571	Chr_5	825177	826132	MMR_HSR1	1
CC1G_14592	Chr_5	1191370	1192856	MMR_HSR1	1
CC1G_14608	Chr_5	1340468	1342327	MMR_HSR1	1
CC1G_15058	Chr_8	1969825	1973525	MMR_HSR1	1
CC1G_15177	Chr_9	1193215	1196312	MMR_HSR1	1
CC1G_15178	Chr_9	1196778	1199133	MMR_HSR1	1
CC1G_15458	Chr_12	1738441	1741845	MMR_HSR1	1
