#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_07084	Chr_4	2369050	2371505	MFS_1	1
CC1G_07229	Chr_6	1927087	1929086	MFS_1	1
CC1G_07508	Chr_6	1386175	1388411	MFS_1	1
CC1G_07519	Chr_6	1418481	1420572	MFS_1	1
CC1G_07610	Chr_4	2628293	2630060	MFS_1	1
CC1G_07641	Chr_9	1389613	1391694	MFS_1	1
CC1G_07644	Chr_9	1405582	1407522	MFS_1	1
CC1G_07697	Chr_9	1201728	1204020	MFS_1	1
CC1G_07783	Chr_12	1824827	1827086	MFS_1	1
CC1G_07797	Chr_12	1857286	1859554	MFS_1	1
CC1G_07988	Chr_13	509293	511824	MFS_1	1
CC1G_08223	Chr_5	547794	549988	MFS_1	1
CC1G_08293	Chr_2	111623	113815	MFS_1	1
CC1G_08311	Chr_2	157010	159241	MFS_1	1
CC1G_08333	Chr_7	2386268	2388619	MFS_1	1
CC1G_08389	Chr_7	2804781	2806547	MFS_1	1
CC1G_08415	Chr_7	2865120	2867474	MFS_1	1
CC1G_08416	Chr_7	2867781	2870146	MFS_1	1
CC1G_08899	Chr_5	117992	120470	MFS_1	1
CC1G_09161	Chr_2	2805938	2808450	MFS_1	1
CC1G_09183	Chr_2	2859251	2861032	MFS_1	1
CC1G_09273	Chr_3	3531734	3534039	MFS_1	1
CC1G_09354	Chr_3	1322483	1324381	MFS_1	1
CC1G_09496	Chr_6	1187177	1189302	MFS_1	1
CC1G_09502	Chr_6	1204703	1206925	MFS_1	1
CC1G_09546	Chr_11	314699	316815	MFS_1	1
CC1G_09642	Chr_11	446693	448759	MFS_1	1
CC1G_09840	Chr_6	971606	973365	MFS_1	1
CC1G_09841	Chr_6	975601	977447	MFS_1	1
CC1G_09859	Chr_6	1014990	1017122	MFS_1	1
CC1G_10056	Chr_4	2713370	2715233	MFS_1	1
CC1G_10057	Chr_4	2715827	2717701	MFS_1	1
CC1G_10068	Chr_4	2757009	2758868	MFS_1	1
CC1G_10170	Chr_7	9706	12079	MFS_1	1
CC1G_10601	Chr_11	110935	112960	MFS_1	1
CC1G_10738	Chr_4	796325	798105	MFS_1	1
CC1G_11097	Chr_5	453400	455880	MFS_1	1
CC1G_11168	Chr_4	1417071	1419413	MFS_1	1
CC1G_11224	Chr_1	1266336	1268915	MFS_1	1
CC1G_11337	Chr_11	1260135	1262389	MFS_1	1
CC1G_11587	Chr_12	973142	976372	MFS_1	1
CC1G_12186	Chr_1	1148015	1149604	MFS_1	1
CC1G_12285	Chr_1	35260	37892	MFS_1	1
CC1G_12416	Chr_4	2200265	2203490	MFS_1	1
CC1G_12575	Chr_5	3212471	3214747	MFS_1	1
CC1G_12662	Chr_1	1555784	1558209	MFS_1	1
CC1G_12848	Chr_4	80379	82365	MFS_1	1
CC1G_13220	Chr_1	1135713	1137893	MFS_1	1
CC1G_13261	U363	4298	6805	MFS_1	1
CC1G_13691	Chr_1	2354397	2356845	MFS_1	1
CC1G_13859	Chr_2	825912	830765	MFS_1	2
CC1G_13962	Chr_2	2289726	2292839	MFS_1	1
CC1G_14315	Chr_4	190269	192538	MFS_1	1
CC1G_14403	Chr_4	1856857	1859523	MFS_1	1
CC1G_14620	Chr_5	1460632	1462453	MFS_1	1
CC1G_14900	Chr_7	2488809	2490997	MFS_1	1
CC1G_15077	Chr_8	2191700	2193840	MFS_1	1
CC1G_15132	Chr_9	434844	436481	MFS_1	1
CC1G_15252	Chr_10	289969	291968	MFS_1	1
CC1G_15342	Chr_10	1760919	1763092	MFS_1	1
CC1G_15343	Chr_10	1763373	1765574	MFS_1	1
CC1G_15788	Chr_13	630381	633319	MFS_1	1
