#gene	chrom	chrom_start	chrom_stop	domain	count
CC1G_04741	Chr_13	654305	656899	Pkinase_Tyr	1
CC1G_04865	Chr_2	3495836	3498095	Pkinase_Tyr	1
CC1G_04899	Chr_2	3577254	3579570	Pkinase_Tyr	1
CC1G_05008	Chr_8	1792731	1797803	Pkinase_Tyr	1
CC1G_05159	Chr_2	2011137	2014312	Pkinase_Tyr	1
CC1G_05183	Chr_2	2069404	2070886	Pkinase_Tyr	1
CC1G_05421	Chr_8	276149	277580	Pkinase_Tyr	1
CC1G_05630	Chr_13	222189	223622	Pkinase_Tyr	1
CC1G_05652	Chr_13	282690	283964	Pkinase_Tyr	1
CC1G_05850	Chr_12	339937	341869	Pkinase_Tyr	1
CC1G_06183	Chr_4	2812088	2813900	Pkinase_Tyr	1
CC1G_06370	Chr_4	1955214	1956918	Pkinase_Tyr	1
CC1G_06373	Chr_4	1965537	1967682	Pkinase_Tyr	1
CC1G_06417	Chr_4	2079430	2081414	Pkinase_Tyr	1
CC1G_06600	Chr_1	2916481	2920591	Pkinase_Tyr	1
CC1G_06627	Chr_1	2988948	2990216	Pkinase_Tyr	1
CC1G_06743	Chr_1	1725443	1727354	Pkinase_Tyr	1
CC1G_06911	Chr_6	561829	564055	Pkinase_Tyr	1
CC1G_06931	Chr_6	619818	623577	Pkinase_Tyr	1
CC1G_07078	Chr_4	2350375	2354177	Pkinase_Tyr	1
CC1G_07180	Chr_8	1072714	1075424	Pkinase_Tyr	1
CC1G_07190	Chr_8	1090927	1094885	Pkinase_Tyr	1
CC1G_07309	Chr_12	1606699	1609627	Pkinase_Tyr	1
CC1G_07362	Chr_3	1996018	1999389	Pkinase_Tyr	1
CC1G_07437	Chr_9	450489	453632	Pkinase_Tyr	1
CC1G_07620	Chr_9	1350805	1352352	Pkinase_Tyr	1
CC1G_07625	Chr_9	1363800	1365853	Pkinase_Tyr	1
CC1G_07875	Chr_4	1309200	1312120	Pkinase_Tyr	1
CC1G_07887	Chr_5	3054584	3056325	Pkinase_Tyr	1
CC1G_08662	Chr_6	399345	401242	Pkinase_Tyr	1
CC1G_08690	Chr_6	482164	484717	Pkinase_Tyr	1
CC1G_08691	Chr_6	484940	490783	Pkinase_Tyr	1
CC1G_08740	Chr_10	948981	953061	Pkinase_Tyr	1
CC1G_09141	Chr_2	2759129	2761693	Pkinase_Tyr	1
CC1G_09319	Chr_3	1240512	1242799	Pkinase_Tyr	1
CC1G_09329	Chr_3	1267777	1269476	Pkinase_Tyr	1
CC1G_09415	Chr_10	658189	663787	Pkinase_Tyr	1
CC1G_09729	Chr_10	1301814	1303839	Pkinase_Tyr	1
CC1G_09916	Chr_12	1213747	1215848	Pkinase_Tyr	1
CC1G_10117	Chr_1	3844396	3846743	Pkinase_Tyr	1
CC1G_10232	Chr_12	1973672	1976492	Pkinase_Tyr	1
CC1G_10260	Chr_1	1326562	1329585	Pkinase_Tyr	1
CC1G_10513	Chr_1	1451152	1455798	Pkinase_Tyr	1
CC1G_10524	Chr_1	1485891	1488680	Pkinase_Tyr	1
CC1G_10655	Chr_5	2829765	2831584	Pkinase_Tyr	1
CC1G_11298	Chr_1	1601169	1604256	Pkinase_Tyr	1
CC1G_11325	Chr_11	1289692	1292587	Pkinase_Tyr	1
CC1G_11356	Chr_11	211919	214717	Pkinase_Tyr	1
CC1G_11537	Chr_3	2212628	2214971	Pkinase_Tyr	1
CC1G_11631	Chr_4	1321289	1324745	Pkinase_Tyr	1
CC1G_11932	Chr_2	1733578	1736435	Pkinase_Tyr	1
CC1G_12014	Chr_2	1320999	1324648	Pkinase_Tyr	1
CC1G_13163	Chr_7	1856365	1858184	Pkinase_Tyr	1
CC1G_13566	Chr_1	293264	294629	Pkinase_Tyr	1
CC1G_13618	Chr_1	1254756	1256788	Pkinase_Tyr	1
CC1G_13687	Chr_1	2320123	2324433	Pkinase_Tyr	1
CC1G_13697	Chr_1	2477603	2478922	Pkinase_Tyr	1
CC1G_13722	Chr_1	2910809	2912962	Pkinase_Tyr	1
CC1G_13957	Chr_2	2096537	2102314	Pkinase_Tyr	1
CC1G_13958	Chr_2	2103781	2106198	Pkinase_Tyr	1
CC1G_13961	Chr_2	2277277	2282081	Pkinase_Tyr	1
CC1G_14171	Chr_3	1449237	1450812	Pkinase_Tyr	1
CC1G_14241	Chr_3	2509181	2511021	Pkinase_Tyr	1
CC1G_14245	Chr_3	2545782	2549883	Pkinase_Tyr	1
CC1G_14606	Chr_5	1320601	1325656	Pkinase_Tyr	1
CC1G_14638	Chr_5	1644689	1647119	Pkinase_Tyr	1
CC1G_14667	Chr_5	2033270	2036912	Pkinase_Tyr	1
CC1G_14865	Chr_7	1942820	1945715	Pkinase_Tyr	1
CC1G_15177	Chr_9	1193215	1196312	Pkinase_Tyr	1
CC1G_15178	Chr_9	1196778	1199133	Pkinase_Tyr	1
CC1G_15192	Chr_9	1550436	1551746	Pkinase_Tyr	1
CC1G_15304	Chr_10	1124480	1128061	Pkinase_Tyr	1
CC1G_15424	Chr_12	1063492	1066942	Pkinase_Tyr	1
CC1G_15537	Chr_6	518788	520964	Pkinase_Tyr	1
CC1G_15592	Chr_6	1341048	1343987	Pkinase_Tyr	1
CC1G_15684	Chr_11	695086	697876	Pkinase_Tyr	1
